Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-02-03T03:00:00+01:00,-1.6457590566233193
sc01,y2030,2030-02-03T07:00:00+01:00,46.65500478837657
sc01,y2030,2030-02-03T11:00:00+01:00,186.14366208712636
sc01,y2030,2030-02-03T15:00:00+01:00,131.98214997187642
sc01,y2030,2030-02-03T19:00:00+01:00,217.03254723537634
sc01,y2030,2030-02-03T23:00:00+01:00,89.50311861937621
sc01,y2030,2030-02-04T03:00:00+01:00,-58.75653572162389
sc01,y2030,2030-02-04T07:00:00+01:00,-63.034485857373966
sc01,y2030,2030-02-04T11:00:00+01:00,76.48635595762607
sc01,y2030,2030-02-04T15:00:00+01:00,51.98569236862613
sc01,y2030,2030-02-04T19:00:00+01:00,179.8965571498759
sc01,y2030,2030-02-04T23:00:00+01:00,93.37594866787595
sc01,y2030,2030-02-05T03:00:00+01:00,-22.227614748623864
sc01,y2030,2030-02-05T07:00:00+01:00,199.390326294126
sc01,y2030,2030-02-05T11:00:00+01:00,371.5333808923758
sc01,y2030,2030-02-05T15:00:00+01:00,342.40171814962605
sc01,y2030,2030-02-05T19:00:00+01:00,386.1043063516263
sc01,y2030,2030-02-05T23:00:00+01:00,189.36031813137583
sc01,y2030,2030-02-06T03:00:00+01:00,49.41763420387588
sc01,y2030,2030-02-06T07:00:00+01:00,244.37577705937588
sc01,y2030,2030-02-06T11:00:00+01:00,394.0234659671262
sc01,y2030,2030-02-06T15:00:00+01:00,362.19817166612575
sc01,y2030,2030-02-06T19:00:00+01:00,403.933503711876
sc01,y2030,2030-02-06T23:00:00+01:00,213.245474194626
sc01,y2030,2030-02-07T03:00:00+01:00,70.6716103488759
sc01,y2030,2030-02-07T07:00:00+01:00,262.6225538473759
sc01,y2030,2030-02-07T11:00:00+01:00,414.10491394362566
sc01,y2030,2030-02-07T15:00:00+01:00,377.39425941312584
sc01,y2030,2030-02-07T19:00:00+01:00,415.304327713626
sc01,y2030,2030-02-07T23:00:00+01:00,221.0365474216262
sc01,y2030,2030-02-08T03:00:00+01:00,69.70267528487625
sc01,y2030,2030-02-08T07:00:00+01:00,252.18687958812643
sc01,y2030,2030-02-08T11:00:00+01:00,405.36730521062645
sc01,y2030,2030-02-08T15:00:00+01:00,373.6173561726266
sc01,y2030,2030-02-08T19:00:00+01:00,408.73635207287634
sc01,y2030,2030-02-08T23:00:00+01:00,210.00635049062635
sc01,y2030,2030-02-09T03:00:00+01:00,64.14084508337646
sc01,y2030,2030-02-09T07:00:00+01:00,250.6772612606269
sc01,y2030,2030-02-09T11:00:00+01:00,394.5253256926262
sc01,y2030,2030-02-09T15:00:00+01:00,339.46341108912657
sc01,y2030,2030-02-09T19:00:00+01:00,369.3326056546264
sc01,y2030,2030-02-09T23:00:00+01:00,183.78372655262638
sc01,y2030,2030-02-10T03:00:00+01:00,22.542273834126263
sc01,y2030,2030-02-10T07:00:00+01:00,65.19093315587611
sc01,y2030,2030-02-10T11:00:00+01:00,211.97587127437623
sc01,y2030,2030-02-10T15:00:00+01:00,163.3491551498762
sc01,y2030,2030-02-10T19:00:00+01:00,231.00332841012687
sc01,y2030,2030-02-10T23:00:00+01:00,95.76849052537659
sc01,y2030,2030-02-11T03:00:00+01:00,-50.61042792987337
sc01,y2030,2030-02-11T07:00:00+01:00,-61.329011732873255
sc01,y2030,2030-02-11T11:00:00+01:00,82.19640740737668
sc01,y2030,2030-02-11T15:00:00+01:00,57.98997104337673
sc01,y2030,2030-02-11T19:00:00+01:00,168.63918873362672
sc01,y2030,2030-02-11T23:00:00+01:00,71.28593882862674
sc01,y2030,2030-02-12T03:00:00+01:00,-48.096444897372976
sc01,y2030,2030-02-12T07:00:00+01:00,171.2759343246271
sc01,y2030,2030-02-12T11:00:00+01:00,353.1568423338774
sc01,y2030,2030-02-12T15:00:00+01:00,325.3604606046272
sc01,y2030,2030-02-12T19:00:00+01:00,361.31450356587743
sc01,y2030,2030-02-12T23:00:00+01:00,161.46610472462726
sc01,y2030,2030-02-13T03:00:00+01:00,15.454698826877348
sc01,y2030,2030-02-13T07:00:00+01:00,206.3670208316271
sc01,y2030,2030-02-13T11:00:00+01:00,352.19557026137727
sc01,y2030,2030-02-13T15:00:00+01:00,318.81772626337715
sc01,y2030,2030-02-13T19:00:00+01:00,366.49968148062726
sc01,y2030,2030-02-13T23:00:00+01:00,168.1679125733774
sc01,y2030,2030-02-14T03:00:00+01:00,13.428682901127331
sc01,y2030,2030-02-14T07:00:00+01:00,198.80066830637725
sc01,y2030,2030-02-14T11:00:00+01:00,351.1189812841276
sc01,y2030,2030-02-14T15:00:00+01:00,322.24225053237774
sc01,y2030,2030-02-14T19:00:00+01:00,358.5362503223778
sc01,y2030,2030-02-14T23:00:00+01:00,162.3360602076275
sc01,y2030,2030-02-15T03:00:00+01:00,12.272181916377576
sc01,y2030,2030-02-15T07:00:00+01:00,201.2993066641277
sc01,y2030,2030-02-15T11:00:00+01:00,340.6445515388775
sc01,y2030,2030-02-15T15:00:00+01:00,294.9013784736278
