,,,LineType,LossesCoeff,X,TTC,FixedCost,FxChargeRate
Trujillo_220_kV,Guadalupe_220_kV,cc3,AC,0,0.106384305,176.4,1.40530691,0.075
Trujillo_220_kV,TrujilloNueva_220_kV,cc3,AC,0,0.002305785,367.5,0.261432533,0.075
Trujillo_220_kV,Cajamarca_220_kV,cc3,AC,0,0.141943804,245,2.451801817,0.075
Carhuaquero_220_kV,Cajamarca_220_kV,cc3,AC,0,0.076971921,294,2.018424839,0.075
Cajamarca_220_kV,Caclic_220_kV,cc3,AC,0,0.123657173,215.6,1.782382902,0.075
Caclic_220_kV,Moyobamba_220_kV,cc3,AC,0,0.109845035,215.6,1.245225707,0.075
Moyobamba_220_kV,Iquitos_220_kV,cc3,AC,0,0.15470426,147,21.01116887,0.075
CerroCorona_220_kV,Cajamarca_220_kV,cc3,AC,0,0.034516041,336.0871387,0.90830843,0.075
Chimbote_220_kV,Trujillo_220_kV,cc3,AC,0,0.133446023,148.96,1.520811269,0.075
Chimbote_220_kV,Viru_220_kV,cc3,AC,0,0.074380165,148.96,0.923559431,0.075
Viru_220_kV,Trujillo_220_kV,cc3,AC,0,0.058264463,148.96,0.758362114,0.075
Paramonga_220_kV,Chimbote_220_kV,cc3,AC,0,0.219342149,176.4,2.823703113,0.075
Paramonga_220_kV,Huarmey_220_kV,cc3,AC,0,0.089256198,176.4,1.244590654,0.075
Huarmey_220_kV,Chimbote_220_kV,cc3,AC,0,0.13008595,176.4,1.740222734,0.075
Conococha_220_kV,Paramonga_220_kV,cc3,AC,0,0.103838017,187.18,1.390030826,0.075
Cajamarca_220_kV,LaRamada_220_kV,cc3,AC,0,0.088285913,235.2,1.984754224,0.075
LaRamada_220_kV,KimanAyllu_220_kV,cc3,AC,0,0.084476178,235.2,1.780868565,0.075
Conococha_220_kV,KimanAyllu_220_kV,cc3,AC,0,0.180201942,176.4,2.196592045,0.075
Huacho_220_kV,MedioMundo_220_kV,cc3,AC,0,0.028719008,176.4,0.495785326,0.075
MedioMundo_220_kV,Paramonga_220_kV,cc3,AC,0,0.027479339,176.4,0.481338921,0.075
Zapallal_220_kV,Huacho_220_kV,cc3,AC,0,0.106519776,176.4,1.411928179,0.075
Lomera_220_kV,Huacho_220_kV,cc3,AC,0,0.049712646,176.4,0.742457692,0.075
Zapallal_220_kV,Lomera_220_kV,cc3,AC,0,0.059031864,176.4,0.866576389,0.075
Carabayllo_220_kV,Zapallal_220_kV,cc3,AC,0,0.006277902,466.48,0.485833358,0.075
Carabayllo_220_kV,Mirador_220_kV,cc3,AC,0,0.013975483,383.18,0.514667312,0.075
Mirador_220_kV,Malvinas_220_kV,cc3,AC,0,0.018127309,383.18,0.674186389,0.075
Zapallal_220_kV,Ventanilla_220_kV,cc3,AC,0,0.018429545,264.6,0.486515549,0.075
Ventanilla_220_kV,Chillon_220_kV,cc3,AC,0,0.001296313,224.42,0.180417914,0.075
Ventanilla_220_kV,Chavarria_220_kV,cc3,AC,0,0.010921445,185.22,0.29484787,0.075
Ventanilla_220_kV,Aeropuerto_220_kV,cc3,AC,0,0.007638451,185.22,0.255156372,0.075
Aeropuerto_220_kV,Chavarria_220_kV,cc3,AC,0,0.0049229,185.22,0.221721973,0.075
Chavarria_220_kV,Barsi_220_kV,cc3,AC,0,0.009925413,321.44,0.370829272,0.075
Chavarria_220_kV,SantaRosa_220_kV,cc3,AC,0,0.008701215,148.96,0.24711454,0.075
SantaRosa_220_kV,Industriales_220_kV,cc3,AC,0,0.006989231,148.96,0.230950618,0.075
Industriales_220_kV,SanJuan_220_kV,cc3,AC,0,0.020855785,148.96,0.369513044,0.075
Planicie_220_kV,Industriales_220_kV,cc3,AC,0,0.01149229,392,0.621094513,0.075
Planicie_220_kV,Manchay_220_kV,cc3,AC,0,0.001500814,321.44,0.245348868,0.075
Planicie_220_kV,Pachacutec_220_kV,cc3,AC,0,0.021203409,321.44,0.683214055,0.075
Industriales_220_kV,SanLuis_220_kV,cc3,AC,0,0.002660826,323.4,0.267050579,0.075
Industriales_220_kV,LosSauces_220_kV,cc3,AC,0,0.001286546,304.78,0.208950616,0.075
SanJuan_220_kV,Balnearios_220_kV,cc3,AC,0,0.009759525,485.1,0.486545646,0.075
SanJuan_220_kV,AltoPraderas_220_kV,cc3,AC,0,0.014215384,343.98,0,0
AltoPraderas_220_kV,ChilcaREP_220_kV,cc3,AC,0,0.02270615,343.98,0,0
ChilcaCTM_220_kV,ChilcaREP_220_kV,cc3,AC,0,0.026872293,641.9,0.204917661,0.075
ChilcaREP_220_kV,Asia_220_kV,cc3,AC,0,0.029258264,245,0.173364337,0.075
Asia_220_kV,Cantera_220_kV,cc3,AC,0,0.055793182,245,0.183390387,0.075
Cantera_220_kV,Independencia_220_kV,cc3,AC,0,0.083229132,245,0.193416438,0.075
ChilcaREP_220_kV,Desierto_220_kV,cc3,AC,0,0.106810711,245,0.203442488,0.075
Desierto_220_kV,Chincha_220_kV,cc3,AC,0,0.017594008,245,0.168908315,0.075
Chincha_220_kV,Independencia_220_kV,cc3,AC,0,0.041220248,245,0.177820359,0.075
ChilcaREP_220_kV,Independencia_220_kV,cc3,AC,0,0.164317983,176.4,1.512352602,0.075
Independencia_220_kV,Aceros_220_kV,cc3,AC,0,0.024904959,450,0.916598295,0.075
Independencia_220_kV,Ica_220_kV,cc3,AC,0,0.051842305,176.4,0.848518382,0.075
Ica_220_kV,Nazca_220_kV,cc3,AC,0,0.117438017,176.4,1.557596097,0.075
Nazca_220_kV,Marcona_220_kV,cc3,AC,0,0.061756198,176.4,0.895469199,0.075
Marcona_220_kV,Poroma_220_kV,cc3,AC,0,0.028043182,441,0.973720559,0.075
Mantaro_220_kV,Huancavelica_220_kV,cc3,AC,0,0.072787397,245,1.235460204,0.075
Huancavelica_220_kV,Independencia_220_kV,cc3,AC,0,0.189002603,148.96,1.937646396,0.075
Huancavelica_220_kV,Caudalosa_220_kV,cc3,AC,0,0.098553719,148.96,1.045545782,0.075
Caudalosa_220_kV,Independencia_220_kV,cc3,AC,0,0.099407851,148.96,1.05321089,0.075
Huancavelica_220_kV,Mollepata_220_kV,cc3,AC,0,0.09654883,245,1.651332383,0.075
Mantaro_220_kV,Huayucachi_220_kV,cc3,AC,0,0.079121901,245,0.17187515,0.075
Huayucachi_220_kV,Orcotuna_220_kV,cc3,AC,0,0.026998967,148.96,0.417940519,0.075
Orcotuna_220_kV,Huanza_220_kV,cc3,AC,0,0.154136364,148.96,1.627347112,0.075
Huanza_220_kV,Carabayllo_220_kV,cc3,AC,0,0.076088843,245,1.351574691,0.075
Mantaro_220_kV,Pomacocha_220_kV,cc3,AC,0,0.20049407,148.96,2.050067976,0.075
Mantaro_220_kV,Pachachaca_220_kV,cc3,AC,0,0.20222638,148.96,2.075618335,0.075
Pomacocha_220_kV,SanJuan_220_kV,cc3,AC,0,0.113580785,245,1.974429345,0.075
Pachachaca_220_kV,Pomacocha_220_kV,cc3,AC,0,0.013995341,245,0.378663307,0.075
Pachachaca_220_kV,Callahuanca_220_kV,cc3,AC,0,0.073360397,245,1.33518548,0.075
Matucana_220_kV,Callahuanca_220_kV,cc3,AC,0,0.023290289,224.42,0.505717229,0.075
Callahuanca_220_kV,Carapongo_220_kV,cc3,AC,0,0.031823678,333.2,0.866041337,0.075
Carapongo_220_kV,Cajamarquilla_220_kV,cc3,AC,0,0.005543479,333.2,0.283904718,0.075
Cajamarquilla_220_kV,Chavarria_220_kV,cc3,AC,0,0.020531405,333.2,0.648194899,0.075
Huinco_220_kV,Carapongo_220_kV,cc3,AC,0,0.042562066,336.14,1.101664878,0.075
Carapongo_220_kV,SantaRosa_220_kV,cc3,AC,0,0.021800083,336.14,0.642857755,0.075
Carapongo_220_kV,SanMiguel_220_kV,cc3,AC,0,0.005848926,321.44,0.328271233,0.075
Yanango_220_kV,Pachachaca_220_kV,cc3,AC,0,0.096049587,197.5,1.282403817,0.075
Yanango_220_kV,YanangoNueva_220_kV,cc3,AC,0,0.008285021,441,0.466589644,0.075
Pomacocha_220_kV,Carhuamayo_220_kV,cc3,AC,0,0.112504545,176.4,1.394665061,0.075
Oroya_220_kV,Pachachaca_220_kV,cc3,AC,0,0.022738314,245,0.510714442,0.075
Oroya_220_kV,Carhuamayo_220_kV,cc3,AC,0,0.077911523,245,1.381411459,0.075
Yuncan_220_kV,Carhuamayo_220_kV,cc3,AC,0,0.055920455,254.8,1.055372843,0.075
Paragsha_220_kV,Carhuamayo_220_kV,cc3,AC,0,0.044629897,147,0,0
Paragsha_220_kV,Francoise_220_kV,cc3,AC,0,0.046232541,147,0.590817921,0.075
Paragsha_220_kV,Vizcarra_220_kV,cc3,AC,0,0.127857453,245,2.16369725,0.075
Vizcarra_220_kV,Conococha_220_kV,cc3,AC,0,0.053899393,187.18,0.797550842,0.075
Paragsha_220_kV,Conococha_220_kV,cc3,AC,0,0.14332339,176.4,1.792661039,0.075
Vizcarra_220_kV,Antamina_220_kV,cc3,AC,0,0.054888446,186.2,0.800851958,0.075
Vizcarra_220_kV,Yungas_220_kV,cc3,AC,0,0.010539256,176.4,0.277483368,0.075
Yungas_220_kV,Antamina_220_kV,cc3,AC,0,0.04434919,176.4,0.650808251,0.075
Chaglla_220_kV,Huanuco_220_kV,cc3,AC,0,0.04376769,237.16,1.248425342,0.075
Huanuco_220_kV,Paragsha_220_kV,cc3,AC,0,0.081282425,237.16,2.612338101,0.075
TingoMaria_220_kV,Huanuco_220_kV,cc3,AC,0,0.109201033,187.18,1.463421126,0.075
Huanuco_220_kV,Vizcarra_220_kV,cc3,AC,0,0.106467355,187.18,1.975312096,0.075
Huanuco_220_kV,Yungas_220_kV,cc3,AC,0,0.105382231,441,3.743716465,0.075
TingoMaria_220_kV,TingoMariaN_220_kV,cc3,AC,0,0.004695248,441,0.320731343,0.075
TingoMariaN_220_kV,Chaglla_220_kV,cc3,AC,0,0.035370868,441,1.363588986,0.075
Aguaytia_220_kV,TingoMaria_220_kV,cc3,AC,0,0.076621009,187.18,1.264190149,0.075
Aguaytia_220_kV,TingoMariaN_220_kV,cc3,AC,0,0.07644594,441,2.759989559,0.075
Mantaro_220_kV,Colcabamba_220_kV,cc3,AC,0,0.03290317,980,0.225761994,0.075
Colcabamba_220_kV,CAguila_220_kV,cc3,AC,0,0.015650886,602.7,0.932469927,0.075
Mantaro_220_kV,Cotaruse_220_kV,cc3,AC,0,0.237020856,247.45,4.960530585,0.075
Cotaruse_220_kV,Socabaya_220_kV,cc3,AC,0,0.091311566,247.45,5.303346321,0.075
CerroVerde_220_kV,Socabaya_220_kV,cc3,AC,0,0.009619692,282.24,0.347950447,0.075
CerroVerde_220_kV,SanLuisCV_220_kV,cc3,AC,0,0.015130285,588,0.761839952,0.075
Socabaya_220_kV,Yarabamba_220_kV,cc3,AC,0,0.002028657,588,0.29955499,0.075
SanJose_220_kV,SanLuisCV_220_kV,cc3,AC,0,0.029724117,588,1.303981431,0.075
Socabaya_220_kV,Moquegua_220_kV,cc3,AC,0,0.108270528,147,1.23195005,0.075
Moquegua_220_kV,Montalvo_220_kV,cc3,AC,0,0.00402062,686,0.427499309,0.075
Moquegua_220_kV,Ilo2_220_kV,cc3,AC,0,0.058308778,392,2.099336286,0.075
Ilo3_220_kV,Ilo2_220_kV,cc3,AC,0,0.022132386,392,0.896806829,0.075
Moquegua_220_kV,Ilo3_220_kV,cc3,AC,0,0.053920041,294,1.234558428,0.075
Moquegua_220_kV,TiaMaria_220_kV,cc3,AC,0,0.103767244,294,2.227347487,0.075
Ilo3_220_kV,TiaMaria_220_kV,cc3,AC,0,0.119208645,294,2.534333594,0.075
Moquegua_220_kV,LosHeroes_220_kV,cc3,AC,0,0.131407049,147,1.4084169,0.075
Montalvo_220_kV,LosHeroes_220_kV,cc3,AC,0,0.136131488,245,2.314694732,0.075
Puno_220_kV,Moquegua_220_kV,cc3,AC,0,0.201874041,147,2.065749897,0.075
Juliaca_220_kV,Puno_220_kV,cc3,AC,0,0.02931195,441,1.237561385,0.075
Azangaro_220_kV,Juliaca_220_kV,cc3,AC,0,0.06179276,441,2.430385588,0.075
Tintaya_220_kV,Azangaro_220_kV,cc3,AC,0,0.129163636,441,3.885049251,0.075
Tintaya_220_kV,Socabaya_220_kV,cc3,AC,0,0.209923425,196,2.765281489,0.075
Tintaya_220_kV,Constancia_220_kV,cc3,AC,0,0.072622492,147,0.831875085,0.075
Cotaruse_220_kV,LasBambas_220_kV,cc3,AC,0,0.133295207,147,1.43151654,0.075
Onocora_220_kV,Tintaya_220_kV,cc3,AC,0,0.050793286,294,1.438886836,0.075
Kayra_220_kV,Onocora_220_kV,cc3,AC,0,0.086451198,294,2.357439055,0.075
Suriray_220_kV,Kayra_220_kV,cc3,AC,0,0.112115446,294,3.047744847,0.075
Suriray_220_kV,Abancay_220_kV,cc3,AC,0,0.061168376,245,1.100176484,0.075
Abancay_220_kV,Cotaruse_220_kV,cc3,AC,0,0.136865558,245,2.262291121,0.075
Suriray_220_kV,Cotaruse_220_kV,cc3,AC,0,0.198349778,245,3.206206208,0.075
Carhuaquero_220_kV,Carhuaquero_138_kV,cc3,AC,0,0.342857143,9999,0.218608074,0.075
Guadalupe_220_kV,Guadalupe_60_kV,cc3,AC,0,0.082903161,9999,0.584761917,0.075
Chimbote_220_kV,Chimbote_138_kV,cc3,AC,0,0.044868229,235.2,0.639752388,0.075
KimanAyllu_220_kV,KimanAyllu_138_kV,cc3,AC,0,0.12533,98,0.386694459,0.075
Paramonga_220_kV,SEPANU_138_kV,cc3,AC,0,0.179846154,9999,0.266672536,0.075
Lomera_220_kV,Lomera_60_kV,cc3,AC,0,0.104,9999,0.413513706,0.075
Zapallal_220_kV,Huarangal_60_kV,cc3,AC,0,0.069555556,9999,0.641844654,0.075
Chillon_220_kV,Chillon_60_kV,cc3,AC,0,0.029555556,9999,1.155589289,0.075
Chavarria_220_kV,Chavarria_60_kV,cc3,AC,0,0.021904939,9999,1.640792555,0.075
Barsi_220_kV,Barsi_60_kV,cc3,AC,0,0.023704828,9999,1.398190922,0.075
Mirador_220_kV,Mirador_60_kV,cc3,AC,0,0.096666667,9999,0.470596443,0.075
Malvinas_220_kV,Mirones_60_kV,cc3,AC,0,0.063055556,9999,0.641844654,0.075
Aeropuerto_220_kV,Aeropuerto_60_kV,cc3,AC,0,0.058,9999,0.59357001,0.075
SantaRosa_220_kV,SantaRosaLDS_60_kV,cc3,AC,0,0.020688047,9999,0.813092866,0.075
SantaRosa_220_kV,SantaRosaEDN_60_kV,cc3,AC,0,0.020688047,9999,0.984341077,0.075
Balnearios_220_kV,Balnearios_60_kV,cc3,AC,0,0.019048923,9999,1.907368937,0.075
SanJuan_220_kV,SanJuan_60_kV,cc3,AC,0,0.032347476,9999,1.05904,0.075
Pachacutec_220_kV,Pachacutec_60_kV,cc3,AC,0,0.047833333,9999,0.748726673,0.075
Industriales_220_kV,Puente_60_kV,cc3,AC,0,0.052551042,9999,0.813092866,0.075
Manchay_220_kV,Manchay_60_kV,cc3,AC,0,0.09175,9999,0.470596443,0.075
SanMiguel_220_kV,SanMiguel_60_kV,cc3,AC,0,0.042965626,9999,0.878023893,0.075
ChilcaREP_220_kV,Chilca_60_kV,cc3,AC,0,0.095,9999,0.470596443,0.075
AltoPraderas_220_kV,Praderas_60_kV,cc3,AC,0,0.052375,9999,0.813092866,0.075
Asia_220_kV,Bujama_60_kV,cc3,AC,0,0.139294118,9999,0.370701653,0.075
Independencia_220_kV,Independencia_60_kV,cc3,AC,0,0.093994787,9999,0.413513706,0.075
Chincha_220_kV,PuebloNuevo_60_kV,cc3,AC,0,0.196,9999,0.342160284,0.075
Marcona_220_kV,Marcona_60_kV,cc3,AC,0,0.096955655,9999,0.556220549,0.075
Nazca_220_kV,Nazca_60_kV,cc3,AC,0,0.191866667,9999,0.342160284,0.075
Callahuanca_220_kV,Callahuanca_60_kV,cc3,AC,0,0.138235294,9999,0.370701653,0.075
Mantaro_220_kV,Cobriza_69_kV,cc3,AC,0,0.2484,9999,0.257397239,0.075
Mollepata_220_kV,Mollepata_69_kV,cc3,AC,0,0.2196,9999,0.257397239,0.075
Huayucachi_220_kV,Huayucachi_60_kV,cc3,AC,0,0.201439206,9999,0.334975571,0.075
Orcotuna_220_kV,Orcotuna_60_kV,cc3,AC,0,0.22,9999,0.257397239,0.075
Oroya_220_kV,Oroya_50_kV,cc3,AC,0,0.1245,98,0.386694459,0.075
Carhuamayo_220_kV,Carhuamayo_138_kV,cc3,AC,0,0.120666667,147,0.515991678,0.075
Yuncan_220_kV,Yuncan_138_kV,cc3,AC,0,0.092833333,117.6,0.438413347,0.075
Paragsha_220_kV,Paragsha_138_kV,cc3,AC,0,0.07667,117.6,0.438413347,0.075
Huanuco_220_kV,HuanucoNueva_138_kV,cc3,AC,0,0.14,98,0.386694459,0.075
TingoMaria_220_kV,TingoMaria_138_kV,cc3,AC,0,0.141861219,98,0.386694459,0.075
Aguaytia_220_kV,Aguaytia(neutro)_138_kV,cc3,AC,0,0.1875,58.8,0.283256683,0.075
Aguaytia_138_kV,Aguaytia(neutro)_138_kV,cc3,AC,0,0.129,58.8,0.283256683,0.075
Aguaytia_22.9_kV,Aguaytia(neutro)_138_kV,cc3,AC,0,0.196166667,19.6,0.179818908,0.075
Moyobamba_220_kV,Moyobamba_138_kV,cc3,AC,0,0.07,98,0.386694459,0.075
Socabaya_220_kV,Socabaya_138_kV,cc3,AC,0,0.031433333,294,0.76766548,0.075
Moquegua_220_kV,Moquegua_138_kV,cc3,AC,0,0.0226,588,1.407230939,0.075
LosHeroes_220_kV,Tacna_66_kV,cc3,AC,0,0.256,58.8,0.299348231,0.075
Ilo3_220_kV,Ilo3_138_kV,cc3,AC,0,0.025037494,392,0.980853966,0.075
Puno_220_kV,Puno_138_kV,cc3,AC,0,0.1015,117.6,0.438413347,0.075
Juliaca_220_kV,Juliaca_138_kV,cc3,AC,0,0.1015,98,0.386694459,0.075
Azangaro_220_kV,Azangaro_138_kV,cc3,AC,0,0.1015,98,0.386694459,0.075
Tintaya_220_kV,Tintaya_138_kV,cc3,AC,0,0.07296,122.5,0.451343068,0.075
Kayra_220_kV,Kayra_138_kV,cc3,AC,0,0.116666667,117.6,0.438413347,0.075
Suriray_220_kV,Suriray_138_kV,cc3,AC,0,0.055918889,220.5,0.709937507,0.075
Abancay_220_kV,Abancay_138_kV,cc3,AC,0,0.104670833,117.6,0.438413347,0.075
Carhuaquero_138_kV,Cutervo_138_kV,cc3,AC,0,0.171783239,34.3,0.569066909,0.075
Cutervo_138_kV,Jaen_138_kV,cc3,AC,0,0.241455842,24.5,0.576756489,0.075
Chimbote_138_kV,Huallanca_138_kV,cc3,AC,0,0.211644612,98,0,0
Huallanca_138_kV,KimanAyllu_138_kV,cc3,AC,0,0.016947826,137.2,0.301426818,0.075
SEPANU_138_kV,SEPAEX_138_kV,cc3,AC,0,0.025748099,83.3,0.266300391,0.075
Yuncan_138_kV,Yaupi_138_kV,cc3,AC,0,0.036140216,172.48,0.622526576,0.075
Carhuamayo_138_kV,Caripa_138_kV,cc3,AC,0,0.137229207,134.6912,1.665401378,0.075
Caripa_138_kV,Oroya_138_kV,cc3,AC,0,0.052516019,134.6912,0.696029729,0.075
Caripa_138_kV,Condorcocha_138_kV,cc3,AC,0,0.03078765,114.66,0.39498337,0.075
Carhuamayo_138_kV,Paragsha_138_kV,cc3,AC,0,0.159821193,134.6912,1.889983241,0.075
Paragsha_138_kV,SantaLorenza_138_kV,cc3,AC,0,0.154715396,73.5,1.024247304,0.075
SantaLorenza_138_kV,Amarilis_138_kV,cc3,AC,0,0.092509137,73.5,0.69444005,0.075
PiedraBlanca_138_kV,TingoMaria_138_kV,cc3,AC,0,0.073585079,44.1,0.383773362,0.075
Amarilis_138_kV,PiedraBlanca_138_kV,cc3,AC,0,0.145531409,44.1,0.666027943,0.075
Huanuco_138_kV,Amarilis_138_kV,cc3,AC,0,0.01710113,98,0.180207514,0.075
Amarilis_138_kV,HuanucoNueva_138_kV,cc3,AC,0,0.002643142,147,0.129654372,0.075
TingoMaria_138_kV,Aucayacu_138_kV,cc3,AC,0,0.120294371,44.1,0.553416453,0.075
Aucayacu_138_kV,Tocache_138_kV,cc3,AC,0,0.288587889,44.1,1.21249438,0.075
Tocache_138_kV,Bellavista_138_kV,cc3,AC,0,0.392251103,44.1,1.647386265,0.075
Bellavista_138_kV,Picota_138_kV,cc3,AC,0,0.089141987,44.1,0.447648756,0.075
Tarapoto_138_kV,Moyobamba_138_kV,cc3,AC,0,0.25958671,44.1,1.121762286,0.075
Aguaytia_138_kV,CampoVerde_138_kV,cc3,AC,0,0.277128544,78.4,2.074950454,0.075
CampoVerde_138_kV,Pucallpa_138_kV,cc3,AC,0,0.06089603,78.4,0.530142951,0.075
Aguaytia_138_kV,Pucallpa_138_kV,cc3,AC,0,0.338024575,78.4,2.510003641,0.075
Moquegua_138_kV,Botiflaca_138_kV,cc3,AC,0,0.081386526,156.8,1.205806823,0.075
Moquegua_138_kV,MillSite_138_kV,cc3,AC,0,0.108511153,98,0.922146774,0.075
Moquegua_138_kV,Toquepala_138_kV,cc3,AC,0,0.108455104,78.4,0.756393613,0.075
Moquegua_138_kV,SPCC_138_kV,cc3,AC,0,0.148034972,127.4,1.667032081,0.075
Moquegua_138_kV,MoqueguaC_138_kV,cc3,AC,0,0.016068053,112.7,0.242473374,0.075
MillSite_138_kV,Botiflaca_138_kV,cc3,AC,0,0.086139519,58.8,0.523143031,0.075
MillSite_138_kV,Ilo3_138_kV,cc3,AC,0,0.168045374,99.96,1.504717871,0.075
Ilo3_138_kV,IloELS_138_kV,cc3,AC,0,0.065612256,73.5,0.503438483,0.075
IloELS_138_kV,SPCC_138_kV,cc3,AC,0,0.036808759,58.8,0.278358079,0.075
Toquepala_138_kV,Aricota_138_kV,cc3,AC,0,0.092995169,73.5,0.65578828,0.075
Puno_138_kV,Totorani_138_kV,cc3,AC,0,0.027774627,130.34,0.396222247,0.075
Juliaca_138_kV,Puno_138_kV,cc3,AC,0,0.097784604,78.4,0.72734409,0.075
Azangaro_138_kV,Maravilla_138_kV,cc3,AC,0,0.178390832,88.2,1.392706328,0.075
Maravilla_138_kV,Juliaca_138_kV,cc3,AC,0,0.027749685,88.2,0.29694123,0.075
Azangaro_138_kV,Putina_138_kV,cc3,AC,0,0.104967129,130.34,1.233143278,0.075
Putina_138_kV,Ananea_138_kV,cc3,AC,0,0.13025252,130.34,1.507287472,0.075
Azangaro_138_kV,SanGaban_138_kV,cc3,AC,0,0.421002363,117.6,4.17825655,0.075
Azangaro_138_kV,SanRafael_138_kV,cc3,AC,0,0.235978035,117.6,2.383764983,0.075
SanRafael_138_kV,SanGaban_138_kV,cc3,AC,0,0.202123419,117.6,2.055419933,0.075
SanGaban_138_kV,Mazuco_138_kV,cc3,AC,0,0.195336604,109.76,1.742197722,0.075
Mazuco_138_kV,PuertoMaldonado_138_kV,cc3,AC,0,0.44435467,105.84,3.687584474,0.075
Ayaviri_138_kV,Azangaro_138_kV,cc3,AC,0,0.112055871,88.2,0.910185206,0.075
Tintaya_138_kV,Ayaviri_138_kV,cc3,AC,0,0.218033239,88.2,1.681065564,0.075
Tintaya_138_kV,Combapata_138_kV,cc3,AC,0,0.264296576,107.8,2.423067279,0.075
Combapata_138_kV,Quencoro_138_kV,cc3,AC,0,0.2336182,107.8,2.15098432,0.075
Quencoro_138_kV,Dolorespata_138_kV,cc3,AC,0,0.02276771,70.56,0.223351953,0.075
Dolorespata_138_kV,Cachimayo_138_kV,cc3,AC,0,0.035529301,69.58,0.299824822,0.075
Quencoro_138_kV,ParqueInd_138_kV,cc3,AC,0,0.014418715,70.56,0.178137225,0.075
Quencoro_138_kV,Kayra_138_kV,cc3,AC,0,0.009860134,147,0.283484466,0.075
Machupicchu_138_kV,Cachimayo_138_kV,cc3,AC,0,0.214399758,82.32,1.504461552,0.075
Cachimayo_138_kV,Quencoro_138_kV,cc3,AC,0,0.056745652,82.32,0.468111273,0.075
Machupicchu_138_kV,Suriray_138_kV,cc3,AC,0,0.014109168,245,0.550590558,0.075
Cachimayo_138_kV,Abancay_138_kV,cc3,AC,0,0.235676329,88.2,1.800254048,0.075
Abancay_138_kV,Tamburco_138_kV,cc3,AC,0,0.032707729,88.2,0.331736578,0.075
Callalli_138_kV,Tintaya_138_kV,cc3,AC,0,0.242234405,107.8,2.219122539,0.075
Santuario_138_kV,Callalli_138_kV,cc3,AC,0,0.239018904,107.8,2.190927414,0.075
Socabaya_138_kV,Santuario_138_kV,cc3,AC,0,0.057369565,147,0.691993384,0.075
Santuario_138_kV,Socabaya_138_kV,cc3,AC,0,0.057369565,132.3,0.691993384,0.075
Socabaya_138_kV,CerroVerde_138_kV,cc3,AC,0,0.029931947,55.86,0.226581576,0.075
CerroVerde_138_kV,Reparticion_138_kV,cc3,AC,0,0.063745169,88.2,0.537240593,0.075
Reparticion_138_kV,Mollendo_138_kV,cc3,AC,0,0.177377862,88.2,1.325422506,0.075
Oroya_138_kV,Oroya_50_kV,cc3,AC,0,0.133333333,9999,1000,0.075
Carhuamayo_138_kV,Carhuamayo_50_kV,cc3,AC,0,0.176666667,9999,1000,0.075
Paragsha_138_kV,Paragsha_50_kV,cc3,AC,0,0.072727273,9999,1000,0.075
Pucallpa_138_kV,Pucallpa_60_kV,cc3,AC,0,0.097045455,9999,1000,0.075
Aricota_138_kV,Aricota_66_kV,cc3,AC,0,0.130333333,9999,1000,0.075
Paragsha_50_kV,Excelsior_50_kV,cc3,AC,0,0.022873717,9999,1000,0.075
Excelsior_50_kV,Carhuamayo_50_kV,cc3,AC,0,0.725800452,9999,1000,0.075
Carhuamayo_50_kV,Malpaso_50_kV,cc3,AC,0,1.36319568,9999,1000,0.075
Malpaso_50_kV,Oroya_50_kV,cc3,AC,0,0.366905232,9999,1000,0.075
OroyaCH_50_kV,Malpaso_50_kV,cc3,AC,0,0.355609848,9999,1000,0.075
OroyaCH_50_kV,Pzinc_50_kV,cc3,AC,0,0.078951348,9999,1000,0.075
Oroya_50_kV,Pzinc_50_kV,cc3,AC,0,0.045600152,9999,1000,0.075
Cobriza_69_kV,Machahuay_69_kV,cc3,AC,0,0.556608982,9999,1000,0.075
Machahuay_69_kV,Huanta_69_kV,cc3,AC,0,0.499528544,9999,1000,0.075
Huanta_69_kV,Mollepata_69_kV,cc3,AC,0,0.420829994,9999,1000,0.075
Huayucachi_60_kV,Huancayo_60_kV,cc3,AC,0,0.126023995,9999,1000,0.075
Huancayo_60_kV,PIndustrial_60_kV,cc3,AC,0,0.12854289,9999,1000,0.075
Huayucachi_60_kV,PIndustrial_60_kV,cc3,AC,0,0.140944612,9999,1000,0.075
PIndustrial_60_kV,Orcotuna_60_kV,cc3,AC,0,0.13902489,9999,1000,0.075
Callahuanca_60_kV,Huampani_60_kV,cc3,AC,0,0.31725,9999,1000,0.075
Huampani_60_kV,nhanha_60_kV,cc3,AC,0,0.096442444,9999,1000,0.075
nhanha_60_kV,Huachipa_60_kV,cc3,AC,0,0.265850805,9999,1000,0.075
Callahuanca_60_kV,Huachipa_60_kV,cc3,AC,0,0.51612,9999,1000,0.075
Callahuanca_60_kV,Moyopampa_60_kV,cc3,AC,0,0.166628583,9999,1000,0.075
Huachipa_60_kV,SantaRosaLDS_60_kV,cc3,AC,0,0.165924,9999,1000,0.075
Huachipa_60_kV,Planicie_60_kV,cc3,AC,0,0.179831733,9999,1000,0.075
Manchay_60_kV,Planicie_60_kV,cc3,AC,0,0.064775667,9999,1000,0.075
Huachipa_60_kV,SanMiguel_60_kV,cc3,AC,0,0.138758222,9999,1000,0.075
Moyopampa_60_kV,SantaRosaEDN_60_kV,cc3,AC,0,0.501590556,9999,1000,0.075
