Period,Scenario,LoadLevel,Ant_C3,Ant_C4,Ant_C7,Ant_C8,Gas_C1,Gas_C2,Gas_C21,Gas_C22,Gas_C31,Gas_C32,Gas_C33,Gas_C5,Gas_C6,Hyd_H25,Hyd_H26,Hyd_H27,Nuc_N23,Nuc_N24,Pum_H28,Pum_H29,Pum_H30,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Sub_C9
2030,sc01,01-01 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.0,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.09725030000000055
2030,sc01,01-01 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392988999999982,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.0,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639298900000003,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.0,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966696000000013,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.19334399999999996,0.033848209999998866,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.19334399999999996,0.03384820999999971,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.19334399999999996,0.011000900000002978,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.1748288033199973,0.0,0.3864000000000001,0.0,0.0,0.099,0.05997416667999972,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.02328269000000005,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.14808476000000254,0.0,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.03213193999999808,0.0,0.0,0.0,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-01 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.13533415999999948
2030,sc01,01-02 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.07780999999999907,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.050572999999999216,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.0,0.09557299999999899,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058476333160001476,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.027943666839999826,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.16896499999999992,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.16896500000000003,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.1443979999999998,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.07069699999999951,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 17:00:00+01:00,0.07807699999999992,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.018816,0.018816,0.018816,0.018816,0.018816,0.14400000000000002
2030,sc01,01-02 19:00:00+01:00,0.0,0.004376000000000713,0.0,0.0,0.0,0.0,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.018816,0.018816,0.018816,0.018816,0.018816,0.14400000000000002
2030,sc01,01-02 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.0,0.13801399999999903,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-02 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08121199999999784,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.013935799999999304
2030,sc01,01-03 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.03710353999999853,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.03710353999999853,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-03 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0078055999999992465,0.0,0.0,0.0,0.3864000000000001,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.07511906000000057,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.07511906000000057,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.051043400000000294,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.17216041999999493,0.0,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.018816,0.0,0.018816,0.018816,0.01793234000000149,0.14400000000000002
2030,sc01,01-03 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.00215336000000077,0.0,0.0,0.14400000000000002
2030,sc01,01-03 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.0,0.05252083999999854,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-03 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01438976000000125,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.13906159999999868,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.0,0.07763408000000026,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.0,0.07763408000000029,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-04 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864000000000001,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.02819120000001435,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0764338201600131,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0038392998399855993,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.17461712000000057,0.0,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.15103280000000036,0.0,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.08027984000000121,0.0,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.1699476800000007,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.09919472000000101,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.16037168000000035,0.0,0.0,0.0,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-04 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.1365675199999995,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.07518739999999866
2030,sc01,01-05 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.019164619999999688,0.0,0.099,0.0,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.01916461999999597,0.0,0.099,0.0,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-05 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945341333600021,0.0,0.0,0.099,0.02072133331999998,0.099,0.7040000000000001,0.7040000000000001,0.099,0.02072133331999998,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.19334399999999996,0.08077117999999989,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.08077118000000265,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.057678199999998514,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19334399999999996,0.0,0.18174326000000074,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.07217102000000059,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0028920800000006297,0.19334399999999996,0.19334399999999996,0.19334399999999996,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487852000000048,0.0,0.0,0.3864000000000001,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-05 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.060208500000000005,0.099,0.009536779999998815,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009588499999999778,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.0,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.023923059999998775
2030,sc01,01-06 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.0,0.7040000000000001,0.0,0.099,0.099,0.14400000000000002,0.07334010999999924,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-06 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.0,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.061756239999999185
2030,sc01,01-06 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.10708711999999926
2030,sc01,01-06 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.11000278999999982
2030,sc01,01-06 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.008253019999988898,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.07658666000000017,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05616869000000024,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075164000000318,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.14400000000000002,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.099,0.099,0.7040000000000001,0.7040000000000001,0.099,0.099,0.099,0.1055857399999999,0.14400000000000002,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-06 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.08763748000001115,0.099,0.7040000000000001,0.7040000000000001,0.099,0.0,0.099,0.0,0.019449639999987167,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
2030,sc01,01-07 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.7040000000000001,0.7040000000000001,0.0,0.0,0.099,0.0,0.0,0.3743,0.3743,0.3743,0.0,0.0,0.0,0.0,0.0,0.034887499999999017
