InitialNode,,,ES112,ES112,ES21,ES21,ES21,ES300,ES300,ES300,ES432,ES432,ES432,ES432,ES432,ES432,ES432,ES511,ES511,ES523,ES523,ES523,ES611,ES611,ES612,ES612,ES618,ES618,ES620,ES620
FinalNode,,,ES418,ES418,ES418,ES418,ES511,ES21,ES418,ES418,ES300,ES300,ES418,ES418,ES618,ES618,ES618,ES300,ES523,ES300,ES300,ES300,ES612,ES620,ES618,ES618,ES300,ES418,ES523,ES523
Circuit,,,ac1,ac2,ac1,cac1,ac1,cac1,ac1,cac1,ac1,cac1,ac1,cac1,ac1,ac2,cac1,ac1,ac1,ac1,ac2,cac1,ac1,ac1,ac1,cac1,ac1,cac1,ac1,cac1
sc2015,y2030,2030-11-26T07:00:00+01:00,157.761286719171,157.761286719171,-284.77358546562124,0,-190.300653659382,0,-95.62516448285297,0,82.24083299119978,0,46.381396310129944,0,233.86761916758402,233.86761916758402,0,99.11681741440448,32.8803004312454,128.1994002459328,128.1994002459328,0,-49.49690844562221,-29.58855483537831,-6.057074299244625,-6.057074299244625,-98.53861264682267,0,-346.20177998737745,0
sc2015,y2030,2030-11-26T11:00:00+01:00,142.4472389179211,142.4472389179211,-402.0,0,-217.530246975003,0,26.081099307112442,0,140.15673549187613,0,149.93714773204326,0,214.4262365302174,214.4262365302174,0,52.34207354697751,-68.48205897380532,161.59381131478114,161.59381131478114,0,12.774287236630599,34.25164355336891,56.25354121163173,56.25354121163173,-31.144760401303373,0,-213.4594519591303,0
sc2015,y2030,2030-11-26T15:00:00+01:00,121.68853787778589,121.68853787778589,-378.62337130258834,0,-213.1682506724149,0,228.94072658997067,0,52.59256750032543,0,138.44533997156427,0,55.849109264055286,55.849109264055286,0,11.312033381207232,-198.6365265047074,235.9942561521483,235.9942561521483,0,115.28388764599407,42.45415270900532,164.4760431380168,164.47604313801668,6.596723404142024,0,-70.06662019099397,0
sc2015,y2030,2030-11-26T19:00:00+01:00,188.95942828084256,188.95942828084256,-395.3177366567291,0,-220.8936790182745,0,-115.75879021897018,0,216.70499167112567,0,173.29544533901188,0,352.8673672913053,352.8673672913053,0,90.46788680763929,44.932154474086325,100.6928935691207,100.6928935691207,0,-86.73729086590708,18.260683444156435,-42.523238897542505,-42.523238897542505,-63.9997661742262,0,-354.89910225834296,0
sc2015,y2030,2030-11-26T23:00:00+01:00,187.85373035084262,187.85373035084262,-402.0,0,-211.05388752500366,0,-165.22873639993622,0,251.94262944660917,0,189.9818532966331,0,402.0,402.0,0,89.1811485966873,66.95766870345233,74.4713272188624,74.4713272188624,0,-120.46184575427648,18.286197834276095,-78.52574459047773,-78.52574459047767,-68.28102450595736,0,-390.4163938157243,0
sc2015,y2030,2030-11-27T03:00:00+01:00,182.3176852683427,182.3176852683427,-233.8217943845538,0,-225.33544006544986,0,-100.89166528978272,0,0.7160571963175655,0,-37.11831728735093,0,191.6749242955168,191.6749242955168,0,155.53246462020022,103.93032041435046,143.9268565740107,143.9268565740107,0,-18.685407093675167,-57.8407986413253,5.300592914823044,5.300592914822988,-141.73240575432212,0,-363.9456215913256,0
sc2015,y2030,2030-11-27T07:00:00+01:00,159.20205851084256,159.20205851084256,-293.28977783970487,0,-180.0223050602987,0,-260.98087095955395,0,0.1456340706561532,0,-97.72219253917652,0,219.90293207176038,219.90293207176038,0,122.9031563222014,94.50479161750013,100.19373682700528,100.19373682700528,0,-27.001236729012724,-51.79288437798796,-25.46148646797025,-25.461486467970197,-163.22331267442203,0,-367.2339243332373,0
sc2015,y2030,2030-11-27T11:00:00+01:00,114.05925882334267,114.05925882334267,-402.0,0,-210.28098755000357,0,59.476117679532756,0,249.21100401895512,0,271.51454814877997,0,301.1225842452997,301.1225842452997,0,37.53167788671308,-38.19081000755198,103.93303994562852,103.93303994562852,0,-15.2011648513114,63.26621452381076,-16.935116188994627,-16.935116188994627,4.158998235107791,0,-179.79804147618862,0
sc2015,y2030,2030-11-27T15:00:00+01:00,105.18541497584255,105.18541497584255,-362.1188719252257,0,-216.79011094977778,0,176.99677045679118,0,67.22722357045046,0,133.60101249174716,0,94.24109627890043,94.24109627890043,0,33.23430800805638,-118.65627765783404,184.82462632659934,184.82462632659934,0,116.86078221896501,46.82671063603433,109.09825800864358,109.09825800864358,-8.542781399914212,0,-52.923055588964985,0
sc2015,y2030,2030-11-27T19:00:00+01:00,106.45268846584266,106.45268846584266,-402.0,0,-189.55651412500342,0,-225.70889335123067,0,237.571033552897,0,152.9301985461855,0,402.0,402.0,0,81.37739563848956,95.58028914756488,30.24037027109927,30.24037027109927,0,-85.89900292188568,25.05412697013498,-116.50968966815672,-116.50968966815678,-81.42076932306558,0,-327.79421834261433,0
sc2015,y2030,2030-11-27T23:00:00+01:00,120.14796375459258,120.14796375459258,-402.0,0,-191.7147625500035,0,-376.1474268178772,0,169.38625401183305,0,28.330968955129045,0,402.0,402.0,0,117.597198810655,157.57867367381883,22.4186861994079,22.418686199407844,0,-92.76230208750069,-6.190158349999697,-127.54695809458966,-127.54695809458988,-143.7611391891813,0,-402.0,0
sc2015,y2030,2030-11-28T03:00:00+01:00,133.9189264020927,133.9189264020927,-273.35468304414314,0,-181.31209830586036,0,-65.24636320832738,0,162.90005247640593,0,138.43266627328322,0,296.0695788326554,296.0695788326554,0,87.77451367516076,59.860053668979006,79.90460457403925,79.90460457403925,0,-67.42909179660312,-8.348705095897301,-66.34739502414094,-66.34739502414094,-71.00021058297284,0,-311.45989264589764,0
sc2015,y2030,2030-11-28T07:00:00+01:00,134.32838338459263,134.32838338459263,-238.5004599591156,0,-184.93389631588795,0,-57.80073224374327,0,104.84052800007527,0,83.16525340867153,0,249.0655675557506,249.0655675557506,0,103.52067231180295,68.92328852230911,96.07126669514798,96.07126669514798,0,-44.65392594298867,-25.826003610512018,-46.69139410270823,-46.69139410270829,-89.16593886991731,0,-308.01386494626144,0
sc2015,y2030,2030-11-28T11:00:00+01:00,132.56446137959267,132.56446137959267,-304.6666627777965,0,-212.57503414720708,0,64.42576766146213,0,43.80632085909875,0,67.96598373214702,0,128.79380165312637,128.79380165312637,0,77.27108829303214,-36.73606564023923,168.1603117793461,168.1603117793461,0,63.31329493606652,5.806389858932781,67.45525330219432,67.45525330219432,-55.62390215686075,0,-168.16211032106665,0
sc2015,y2030,2030-11-28T15:00:00+01:00,69.8645553780724,69.8645553780724,-335.16560056032705,0,-175.32809948967653,0,255.27384628663341,0,59.34082698156384,0,155.0685193390512,0,57.71304350219264,57.71304350219264,0,-15.271216872709658,-210.65858281696705,205.11487201063227,205.11487201063227,0,143.9769054917658,43.445026538233456,143.50758176485746,143.50758176485735,11.381923781515091,0,2.8705301132340155,0
sc2015,y2030,2030-11-28T19:00:00+01:00,111.19017735334258,111.19017735334258,-362.29302031908793,0,-151.50989848091555,0,-118.35163307651297,0,238.24629111035756,0,193.8644287066652,0,348.31082027898873,348.31082027898873,0,34.756429994449725,10.414807374634627,46.174141612300765,46.174141612300765,0,-77.58579470046905,29.938716489468387,-88.04582198594846,-88.04582198594846,-40.92000033492177,0,-270.811146905281,0
sc2015,y2030,2030-11-28T23:00:00+01:00,97.5673983383426,97.5673983383426,-402.0,0,-140.7035563000033,0,-361.25510260724394,0,205.21412614008773,0,69.74346266237124,0,402.0,402.0,0,63.21414556956795,96.36023907978547,-0.6955828939184672,-0.6955828939184672,0,-99.86293675238167,9.412344032381226,-140.92503930203026,-140.92503930203037,-111.00422752906269,0,-352.39002681761923,0
sc2015,y2030,2030-11-29T03:00:00+01:00,87.30298052334263,87.30298052334263,-278.48794414111944,0,-141.22360590888405,0,-43.175913164760104,0,244.71156104097602,0,228.52059360419096,0,343.4319976649166,343.4319976649166,0,40.655004607254185,30.96492805886164,33.466961316384825,33.466961316384825,0,-87.5651741239119,17.61324912391149,-114.29257423779549,-114.29257423779553,-31.38462817075999,0,-262.194450876089,0
sc2015,y2030,2030-11-29T07:00:00+01:00,98.35676371209257,98.35676371209257,-228.38168227457163,0,-158.63875995043188,0,-19.72140552748769,0,157.76846267567979,0,150.3729356028719,0,274.5576983448487,274.5576983448487,0,72.61312860258002,49.71251452198794,65.89243148959878,65.89243148959878,0,-54.93570576796169,-9.472788611789017,-78.69907794256986,-78.69907794256986,-59.71169575269464,0,-267.3820128022885,0
sc2015,y2030,2030-11-29T11:00:00+01:00,80.49837516209257,80.49837516209257,-264.5491127832406,0,-182.42041691676297,0,141.02655260164866,0,58.93486867678644,0,111.81982590240469,0,110.57909772915409,110.57909772915409,0,45.668530130577366,-64.59970004734062,146.29442495554756,146.29442495554756,0,80.70847409656228,16.032219808437056,50.40473812244212,50.40473812244212,-28.261164094309787,0,-93.5882895665624,0
sc2015,y2030,2030-11-29T15:00:00+01:00,25.317318833072367,25.317318833072367,-317.0781261763982,0,-145.5190129736053,0,306.1408101706381,0,82.01938869721104,0,196.82219251120026,0,33.47968619579444,33.47968619579444,0,-49.430616682093145,-239.66601084151262,180.2652404781876,180.2652404781876,0,145.71760185461014,62.42134682038919,118.80867467877965,118.80867467877954,50.11853134914562,0,67.78557312038974,0
sc2015,y2030,2030-11-29T19:00:00+01:00,129.31341324668577,129.31341324668577,-276.14592936280405,0,-207.60293168719934,0,-94.07800191361964,0,179.17139362102708,0,143.8921429034198,0,322.84342156277665,322.84342156277665,0,119.48729973143624,140.08944258136424,44.67801235682411,44.67801235682411,0,-48.55238662153594,7.4634284102852995,-98.43086004639073,-98.43086004639073,-76.01269613598072,0,-271.5463751312141,0
sc2015,y2030,2030-11-29T23:00:00+01:00,294.6489648366121,294.6489648366121,-378.6942481662915,0,-163.7828706837118,0,-402.0,0,181.51029115861817,0,30.760291158618113,0,402.0,402.0,0,104.7530742404642,175.42802795164047,-18.37712636133787,-18.37712636133787,0,-95.34663706568763,4.933783923187162,-151.89316671320208,-151.89316671320208,-132.67630522640633,0,-356.7176286268134,0
sc2015,y2030,2030-11-30T03:00:00+01:00,314.0695989278621,314.0695989278621,-203.90195196390707,0,-215.12251213609622,0,-202.9240520159613,0,-3.273561859872598,0,-79.3700813658581,0,221.4844109253654,221.4844109253654,0,180.27624105967143,206.72223272923208,72.48008220748325,72.48008220748325,0,-13.759093868238537,-56.0783167892619,-60.815597328227554,-60.8155973282275,-167.52424753072646,0,-335.4279594642625,0
sc2015,y2030,2030-11-30T07:00:00+01:00,369.9689663456266,369.9689663456266,-251.87408974462605,0,-203.0081197053772,0,-249.54470069072647,0,17.1959999381196,0,-76.38326282090286,0,203.77992985389182,203.77992985389182,0,159.70963901955793,191.65369072506465,54.89786539560326,54.89786539560326,0,-57.24600459514384,-18.475110105356794,-6.306927548195618,-6.306927548195562,-135.6573193766103,0,-321.6280708071063,0
sc2015,y2030,2030-11-30T11:00:00+01:00,347.88740959312645,347.88740959312645,-402.0,0,-225.9681281500031,0,-115.96880518178182,0,126.46816318619469,0,82.97986124302653,0,216.12128829781528,216.12128829781528,0,92.94219724776498,70.36723362813035,76.97135241084318,76.97135241084318,0,-5.097638698558004,65.55109640855733,45.176442998472176,45.17644299847223,-44.91920782242759,0,-171.46802870394228,0
sc2015,y2030,2030-11-30T15:00:00+01:00,229.62700828093097,229.62700828093085,-402.0,0,-192.09236100000305,0,92.09447028299778,0,72.34377020651405,0,106.87919656263823,0,61.37312310292398,61.37312310292398,0,11.957763954795976,-109.05070005965717,139.07924974038087,139.07924974038087,0,86.39972674457886,92.56844597792046,156.46467735504066,156.46467735504066,20.551412740926423,0,2.28879487792083,0
sc2015,y2030,2030-11-30T19:00:00+01:00,338.6446298693765,338.6446298693765,-402.0,0,-219.21779225000327,0,-255.33840599502656,0,270.5610872306866,0,174.8091849825517,0,402.0,402.0,0,117.74724266397152,190.057045584067,-12.856022945370416,-12.856022945370416,0,-135.96304203319448,68.3933247511938,-83.23546248247044,-83.2354624824705,-51.25843453194368,0,-306.18863047430585,0
sc2015,y2030,2030-11-30T23:00:00+01:00,340.5166086981265,340.5166086981265,-388.13933458686853,0,-233.94122481313474,0,-402.0,0,194.5223137176828,0,43.772313717682756,0,402.0,402.0,0,171.16903563720575,280.04835510465944,-22.80417312159916,-22.80417312159916,0,-137.0186016171463,33.338508359645914,-101.8885749991969,-101.8885749991979,-120.7795988866901,0,-381.38186454035474,0
sc2015,y2030,2030-12-01T03:00:00+01:00,349.31435016562654,349.31435016562654,-274.29472896564937,0,-186.1932476343539,0,-230.93828253566886,0,90.06175335343869,0,3.4598974025628615,0,245.5459005157501,245.5459005157501,0,129.79834352396503,172.9187081866811,25.848669382384614,25.848669382384614,0,-85.55240598559216,8.804409905591726,-26.95959001716969,-26.95959001716963,-100.0633516028418,0,-298.18757441940886,0
sc2015,y2030,2030-12-01T07:00:00+01:00,345.0372969481265,345.0372969481265,-324.87314160756705,0,-157.15941159243624,0,-402.0,0,42.6133260825064,0,-108.13667391749365,0,244.14336296059182,244.14336296059182,0,119.4549592573626,177.21869820520098,4.014325108068151,4.014325108068151,0,-80.62513089093915,0.2863720134387293,-34.15914985109275,-34.15914985109292,-142.40288578100524,0,-321.06866343656185,0
sc2015,y2030,2030-12-01T11:00:00+01:00,330.9568299706266,330.9568299706266,-402.0,0,-232.70925627500338,0,-113.67369876486566,0,186.4235704879351,0,143.79593345111053,0,267.3253624630121,267.3253624630121,0,99.16367863685971,103.09492142056675,51.47977243855401,51.47977243855401,0,-38.34413768904321,79.34014346654261,15.46118897610521,15.46118897610521,-28.140147669268313,0,-182.3403907484569,0
sc2015,y2030,2030-12-01T15:00:00+01:00,318.05929379364596,318.05929379364596,-402.0,0,-202.74154845000336,0,-12.048690915675675,0,60.03600266425996,0,55.51774357088157,0,91.43286879492935,91.43286879492935,0,46.18653507242043,-35.0578317909635,114.84095223506274,114.84095223506274,0,64.9541804914091,81.9231407760902,130.98349476883143,130.98349476883143,-13.031500097481274,0,-48.803554223909195,0
sc2015,y2030,2030-12-01T19:00:00+01:00,328.8981884356266,328.8981884356266,-402.0,0,-229.4139281750033,0,-366.20446668245836,0,217.41279879554597,0,80.08612378962442,0,402.0,402.0,0,153.04512817857875,252.7760482339181,-22.992809210076903,-22.992809210076903,0,-127.25523206093008,48.0746881914294,-96.62834175621282,-96.62834175621337,-99.85115538692912,0,-344.2073086663199,0
sc2015,y2030,2030-12-01T23:00:00+01:00,335.7133319918765,335.7133319918765,-396.6027089400892,0,-229.05157700991418,0,-402.0,0,209.09123298606602,0,58.341232986065975,0,402.0,402.0,0,162.92597535440723,274.53006588567854,-30.421112881723943,-30.421112881723943,0,-146.21056592837732,41.93485163337696,-112.18126550481233,-112.18126550481344,-107.4594441270254,0,-375.16800559162357,0
sc2015,y2030,2030-12-02T03:00:00+01:00,359.2138859643765,359.2138859643765,-264.3950466387771,0,-195.47415031122628,0,-237.71652332043433,0,53.80383668811917,0,-35.33985955704372,0,221.79746189321293,221.79746189321293,0,144.53645786652615,182.53062573974776,39.745636438584754,39.745636438584754,0,-74.39429765992544,-2.250568467574987,-11.326305169336138,-11.326305169336193,-115.57174957724925,0,-308.8300330675754,0
sc2015,y2030,2030-12-02T07:00:00+01:00,358.3921864681265,358.3921864681265,-287.81810502021017,0,-191.9703685047932,0,-242.81177864637507,0,94.51063252772069,0,3.4562155353300428,0,253.76138370347522,253.76138370347522,0,132.9054843223798,175.20481112782716,28.494446237880556,28.494446237880556,0,-90.0069336529376,10.042188055437219,-24.934141789592246,-24.934141789592246,-102.09873529723696,0,-309.81679426956316,0
sc2015,y2030,2030-12-02T11:00:00+01:00,347.2684500893765,347.2684500893765,-402.0,0,-234.6502984750034,0,-156.58113118084052,0,187.72381237490077,0,129.00588818208558,0,288.82279224825015,288.82279224825015,0,110.81961119519367,125.5415576930653,46.23390231524932,46.23390231524932,0,-60.43912879393504,70.12650129343444,3.198233574034315,3.198233574034315,-42.92087435593373,0,-226.93169988331488,0
sc2015,y2030,2030-12-02T15:00:00+01:00,339.75986677187655,339.75986677187655,-394.2769841638708,0,-215.3390003111325,0,-50.173555632749554,0,50.62344114264622,0,31.80835778036506,0,107.18143646349444,107.18143646349444,0,70.47609465361754,4.293093225248457,112.03046105493853,112.03046105493853,0,53.10315777786939,70.27329997462995,119.27022346706163,119.27022346706163,-33.33620661389081,0,-88.66032235036936,0
sc2015,y2030,2030-12-02T19:00:00+01:00,335.37883419187654,335.37883419187654,-402.0,0,-228.12253130000326,0,-323.34985795503053,0,235.58738541253044,0,114.33118867939396,0,402.0,402.0,0,142.05080102567058,231.15079447201947,-17.54954225500449,-17.54954225500449,0,-131.11809883572334,54.70803168247262,-90.35089597585971,-90.35089597585977,-83.23439047997228,0,-333.90226560727666,0
sc2015,y2030,2030-12-02T23:00:00+01:00,343.23115137062643,343.23115137062643,-389.41648612756825,0,-234.14554984743492,0,-402.0,0,193.05603396777383,0,42.30603396777377,0,402.0,402.0,0,170.86731949500233,278.0936168684769,-21.165895536298997,-21.165895536298997,0,-136.56095426642867,32.63394827142824,-99.31557782008788,-99.31557782008788,-122.12019751517828,0,-383.0740757035721,0
sc2015,y2030,2030-12-03T03:00:00+01:00,371.58795456562655,371.58795456562655,-257.91640325070654,0,-204.72216877429662,0,-249.35378882097015,0,20.03444457578496,0,-73.47322623207886,0,199.61296216564705,199.61296216564705,0,158.98633854008548,190.71530838561802,54.72625466024683,54.72625466024683,0,-64.55276903237895,-12.55365964012145,5.276183993186967,5.276183993186967,-129.96670828233448,0,-320.9793742901217,0
sc2015,y2030,2030-12-03T07:00:00+01:00,387.02004461937645,387.02004461937645,-277.84073127886205,0,-202.85987974614122,0,-269.957906972885,0,19.678101487823618,0,-81.55611362700837,0,200.8222375570925,200.8222375570925,0,153.89458779932085,178.21207259703854,59.968456639614196,59.968456639614196,0,-68.95621988469408,-11.160548617806299,13.991038873279516,13.991038873279571,-131.1908265392586,0,-331.6276225928066,0
sc2015,y2030,2030-12-03T11:00:00+01:00,381.25919099562657,381.25919099562657,-392.03250619090846,0,-231.72933445909473,0,-164.74783030890495,0,62.51780287439751,0,0.7373665085581571,0,174.72315525477134,174.72315525477134,0,113.69709547226037,81.89572964364477,98.73736007819478,98.73736007819478,0,-7.511328757746294,46.05863159274565,81.5665086792538,81.5665086792538,-72.63520984695243,0,-213.02422494725354,0
sc2015,y2030,2030-12-03T15:00:00+01:00,240.8389848383653,240.8389848383653,-402.0,0,-185.20246415000318,0,41.55728157515504,0,52.57161525742893,0,68.15559584811204,0,91.76931707222963,91.76931707222963,0,16.510249453741633,-114.29348882235473,152.3536040572101,152.3536040572101,0,96.60809264822356,57.02674751177583,114.96148686505403,114.96148686505403,-20.106015875435588,0,-57.78945271322333,0
sc2015,y2030,2030-12-03T19:00:00+01:00,382.5880858218765,382.5880858218765,-402.0,0,-214.0352656750032,0,-267.3665848284427,0,205.98198579535332,0,105.71951648468736,0,343.6909575490713,343.6909575490713,0,115.28807733427327,153.7386459142881,22.794234116137456,22.794234116137456,0,-122.9874077574884,52.1812226074877,-33.763680029242124,-33.763680029242074,-66.98689573784422,0,-323.45595944976134,0
sc2015,y2030,2030-12-03T23:00:00+01:00,376.2098399143765,376.2098399143765,-402.0,0,-213.03789535000317,0,-289.4933951761182,0,257.0349405868081,0,148.4749173957637,0,402.0,402.0,0,119.3005508615771,184.1487747317495,-3.8211849983640356,-3.8211849983640356,0,-158.23023228402587,55.72391639652552,-75.0404931138865,-75.0404931138865,-63.62519717777548,0,-354.30134712847473,0
sc2015,y2030,2030-12-04T03:00:00+01:00,371.36516241062645,371.36516241062645,-259.92089453683394,0,-198.96647743816925,0,-249.7016873591204,0,21.93374712936935,0,-71.7043856303009,0,198.40409057546583,198.40409057546583,0,152.5151842879038,182.27520891892658,53.23976422176474,53.23976422176474,0,-65.30691749960471,-11.174311142895688,5.614117614574033,5.614117614574033,-127.33218419492276,0,-317.09922574289595,0
sc2015,y2030,2030-12-04T07:00:00+01:00,355.01152470062647,355.01152470062647,-289.3605848658534,0,-188.47451675914988,0,-240.60205195531904,0,104.40163517816192,0,14.175865694917245,0,259.32376279971135,259.32376279971135,0,128.29814583992172,171.74146754342777,24.651573921746163,24.651573921746163,0,-92.7148388850677,13.075655307567269,-29.180413208157507,-29.180413208157564,-97.18758591689475,0,-305.48107906743303,0
sc2015,y2030,2030-12-04T11:00:00+01:00,344.47714365937645,344.47714365937645,-402.0,0,-220.11571095000326,0,-138.7247443039219,0,167.81467305913756,0,115.79289394516678,0,255.41777293407043,255.41777293407043,0,92.2420681508912,90.19105080915962,54.12946355239523,54.12946355239523,0,-42.58806588313235,72.2834846506316,22.638193764060844,22.638193764060787,-36.30835881124078,0,-195.74081494686754,0
sc2015,y2030,2030-12-04T15:00:00+01:00,316.47510718000973,316.47510718000973,-402.0,0,-186.90507037500336,0,-29.8883839052147,0,62.40282469214886,0,51.194680727693346,0,95.05040222757904,95.05040222757904,0,34.389232768636866,-49.26834494490723,110.84441905654707,110.84441905654707,0,49.97958839949707,78.65868476050225,128.3055667703754,128.3055667703754,-13.55485907909404,0,-64.4766653644971,0
sc2015,y2030,2030-12-04T19:00:00+01:00,342.7886740056264,342.7886740056264,-402.0,0,-201.25946882500335,0,-262.80945977716436,0,274.6132435177032,0,176.05969610126658,0,402.0,402.0,0,101.48047858587073,170.6748295572631,-18.598552170408176,-18.598552170408176,0,-145.05586841317213,68.37398000492145,-85.80612443170921,-85.80612443170915,-47.5536059266714,0,-307.55150714157793,0
sc2015,y2030,2030-12-04T23:00:00+01:00,344.93461811062645,344.93461811062645,-402.0,0,-197.32041257500333,0,-377.7791128375035,0,221.8179503415536,0,80.15078302748996,0,399.12889789047824,399.12889789047824,0,123.57228717972102,213.53041159651832,-28.882287042278854,-28.882287042278854,0,-146.19896132642728,46.31222589142686,-96.37070875258708,-96.37070875258713,-93.69076954922045,0,-353.2347158085736,0
sc2015,y2030,2030-12-05T03:00:00+01:00,361.8067296206264,361.8067296206264,-263.8454683018951,0,-195.95874424810827,0,-241.7533120243184,0,49.495883386577844,0,-41.16160862254159,0,217.95374259798274,217.95374259798274,0,146.1527991528634,182.25395738402784,42.72530770814964,42.72530770814964,0,-73.08421954227462,-3.5498158677258473,-8.062176338011096,-8.062176338011096,-116.65511540505891,0,-310.0859575177264,0
sc2015,y2030,2030-12-05T07:00:00+01:00,342.5671577917323,342.5671577917323,-222.79694528834753,0,-202.59026258665574,0,-232.7131145214775,0,-0.6723705930876678,0,-87.93978853864182,0,223.40821157836476,223.40821157836476,0,167.00198943953194,192.50110490947515,66.0489615144862,66.0489615144862,0,-19.467976604499338,-51.42989138050108,-58.5532359643105,-58.5532359643105,-166.5751245718941,0,-335.0213632555016,0
sc2015,y2030,2030-12-05T11:00:00+01:00,333.9633113379824,333.9633113379824,-302.5369949717703,0,-224.20717540323304,0,-133.939556602918,0,11.389116032315737,0,-38.83821769377849,0,175.9338557557314,175.9338557557314,0,134.65996379621114,107.15675867121799,105.82786024083013,105.82786024083013,0,45.74306410580614,-8.691881137056823,8.77223019396778,8.77223019396778,-120.28081533185464,0,-222.5285955633064,0
sc2015,y2030,2030-12-05T15:00:00+01:00,212.91598310428193,212.91598310428193,-380.6752946348965,0,-138.86852881510669,0,63.48794500589094,0,67.94220622323033,0,91.75018560043947,0,83.56316685066523,83.56316685066523,0,-26.33970755099735,-162.17477473104628,133.7535192307425,133.7535192307425,0,98.36576875996694,60.66721074253223,96.7138016979231,96.7138016979231,0.043093172173547245,0,-15.50935985746732,0
sc2015,y2030,2030-12-05T19:00:00+01:00,324.0716539104823,324.0716539104823,-356.7165207442131,0,-164.97804183079006,0,-402.0,0,70.79513421297861,0,-79.95486578702143,0,302.6549562942623,302.6549562942623,0,114.65640153591328,159.19839660395908,15.776418758275845,15.776418758275845,0,-40.88790735859443,-14.20289340690628,-94.31348275148265,-94.31348275148265,-160.10241625244308,0,-326.9551461071559,0
sc2015,y2030,2030-12-05T23:00:00+01:00,330.03153405173236,330.03153405173236,-383.89018998006514,0,-163.47120384493803,0,-402.0,0,175.8579169130592,0,25.107916913059135,0,393.75678853767215,393.75678853767215,0,102.38263800378012,166.9555443969444,-13.036382490397125,-13.036382490397125,0,-96.94911034476478,5.722211372264363,-140.32297306819348,-140.32297306819348,-131.72066173604523,0,-359.1853844777362,0
sc2015,y2030,2030-12-06T03:00:00+01:00,355.8598714354824,355.8598714354824,-234.682808924478,0,-190.5476145505253,0,-255.34491253362717,0,-5.3270141477516075,0,-101.0813563478617,0,232.33244799780672,232.33244799780672,0,155.37402894655338,171.29869997492276,69.98028234515729,69.98028234515729,0,-10.098243165395148,-60.773494084605254,-73.01148339667712,-73.01148339667718,-177.46023144774355,0,-344.26044300960575,0
sc2015,y2030,2030-12-06T07:00:00+01:00,314.3807758412096,314.3807758412096,-231.68636961717107,0,-159.69652573283213,0,-218.5747809041727,0,5.78021587548716,0,-76.18532696357767,0,219.9720729565453,219.9720729565453,0,117.38489571187894,113.75763478295798,69.99632047893928,69.99632047893928,0,-8.764607239922617,-56.465875325077796,-70.72691244375251,-70.7269124437524,-158.12305682441695,0,-317.38780550007834,0
sc2015,y2030,2030-12-06T11:00:00+01:00,307.4703328687096,307.4703328687096,-316.0680085128446,0,-138.1584899871585,0,-138.95740311960435,0,28.576449519879198,0,-23.532576649972437,0,171.77364715254663,171.77364715254663,0,44.386049584621,-18.426110303862377,93.66795276937806,93.66795276937806,0,40.68274572588165,-10.598334117882358,-10.440724326974903,-10.440724326974848,-101.4762411808594,0,-197.04828892513186,0
sc2015,y2030,2030-12-06T15:00:00+01:00,121.1550562058985,121.1550562058985,-319.24793758943747,0,-150.73285158556556,0,129.9012286340343,0,57.49589980584125,0,106.20886054360412,0,89.81748832527742,89.81748832527742,0,-5.173213187766478,-145.22439895262784,150.27105201219848,150.27105201219848,0,108.66637046547356,31.71694867702579,67.90430517050555,67.90430517050555,-14.153882933436945,0,-41.018781647973626,0
sc2015,y2030,2030-12-06T19:00:00+01:00,296.17466948870964,296.17466948870964,-329.95009832688413,0,-154.3034345981189,0,-402.0,0,18.594726156614726,0,-132.15527384338532,0,274.8101338892942,274.8101338892942,0,114.58735790256102,141.50888907132176,35.00996410435842,35.00996410435842,0,-11.597126001146595,-42.763089481104075,-99.07514892098901,-99.07514892098901,-187.14377840314225,0,-336.61520072185345,0
sc2015,y2030,2030-12-06T23:00:00+01:00,325.9944228737096,325.9944228737096,-336.9264364890267,0,-191.71557921097622,0,-274.7212496189009,0,159.13668601442578,0,56.11621740733786,0,369.26654568911835,369.26654568911835,0,120.417462779981,147.89161023104447,37.68497403913851,37.68497403913851,0,-72.50848182223602,-15.598520802764359,-125.29998280990922,-125.29998280990922,-128.81589244158442,0,-368.02653125276487,0
sc2015,y2030,2030-12-07T03:00:00+01:00,346.02379565995955,346.02379565995955,-280.9036639779595,0,-134.07011739704356,0,-263.7092656645031,0,12.430392596730123,0,-86.46058202745866,0,217.85279782786426,217.85279782786426,0,82.47642389585275,55.71755948727236,75.66049638830191,75.66049638830191,0,-20.83947299183242,-48.322823885668,-51.019047032207496,-51.019047032207446,-150.46857658368896,0,-324.97201143566855,0
sc2015,y2030,2030-12-07T07:00:00+01:00,346.52990328120956,346.52990328120956,-287.4223197106229,0,-120.02882563938022,0,-265.4245065772327,0,16.72492501689671,0,-82.80926494956553,0,215.13364575383454,215.13364575383454,0,66.2406249790729,34.34128072671783,72.1502593267419,72.1502593267419,0,-23.004739561769572,-44.90378467323086,-49.714913679676066,-49.71491367967601,-144.5222054016857,0,-316.5378815482315,0
