,,,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1
2030,sc01,11-14 05:00:00+01:00,,,,,,,,,,,,,,82.20735,0.000001,
2030,sc01,11-14 06:00:00+01:00,,,,,,,,,,,,,,72.260325,0.014575,
2030,sc01,11-14 07:00:00+01:00,,,,,,,,,,,,,,66.818525,0.058025,
2030,sc01,11-14 08:00:00+01:00,,,,,,,,,,,,,,65.41775,5.211925,
2030,sc01,11-14 09:00:00+01:00,,,,,,,,,,,,,,62.9181,27.467325,
2030,sc01,11-14 10:00:00+01:00,,,,,,,,,,,,,,58.486825,47.532325,
2030,sc01,11-14 11:00:00+01:00,,,,,,,,,,,,,,56.725925,60.1895,
2030,sc01,11-14 12:00:00+01:00,,,,,,,,,,,,,,55.211375,67.22745,
2030,sc01,11-14 13:00:00+01:00,,,,,,,,,,,,,,54.3797,68.37475,
2030,sc01,11-14 14:00:00+01:00,,,,,,,,,,,,,,52.704475,64.970875,
2030,sc01,11-14 15:00:00+01:00,,,,,,,,,,,,,,49.36625,54.825525,
2030,sc01,11-14 16:00:00+01:00,,,,,,,,,,,,,,45.822975,34.75095,
2030,sc01,11-14 17:00:00+01:00,,,,,,,,,,,,,,43.694225,7.52655,
2030,sc01,11-14 18:00:00+01:00,,,,,,,,,,,,,,43.796925,0.052375,
2030,sc01,11-14 19:00:00+01:00,,,,,,,,,,,,,,43.127125,0.010325,
2030,sc01,11-14 20:00:00+01:00,,,,,,,,,,,,,,42.7001,0.000001,
2030,sc01,11-14 21:00:00+01:00,,,,,,,,,,,,,,42.92155,0.000001,
2030,sc01,11-14 22:00:00+01:00,,,,,,,,,,,,,,44.640475,0.000001,
2030,sc01,11-14 23:00:00+01:00,,,,,,,,,,,,,,48.5899,0.000001,
2030,sc01,11-15 00:00:00+01:00,,,,,,,,,,,,,,52.3375,0.015875,
2030,sc01,11-15 01:00:00+01:00,,,,,,,,,,,,,,54.32685,0.000001,
2030,sc01,11-15 02:00:00+01:00,,,,,,,,,,,,,,57.0672,0.01815,
2030,sc01,11-15 03:00:00+01:00,,,,,,,,,,,,,,61.9979,0.01175,
2030,sc01,11-15 04:00:00+01:00,,,,,,,,,,,,,,66.9189,0.011025,
2030,sc01,11-15 05:00:00+01:00,,,,,,,,,,,,,,66.641625,0.000001,
2030,sc01,11-15 06:00:00+01:00,,,,,,,,,,,,,,62.4942,0.016425,
2030,sc01,11-15 07:00:00+01:00,,,,,,,,,,,,,,57.33085,0.070625,
2030,sc01,11-15 08:00:00+01:00,,,,,,,,,,,,,,53.03285,5.610475,
2030,sc01,11-15 09:00:00+01:00,,,,,,,,,,,,,,50.973175,28.1069,
2030,sc01,11-15 10:00:00+01:00,,,,,,,,,,,,,,49.519775,46.409375,
2030,sc01,11-15 11:00:00+01:00,,,,,,,,,,,,,,46.87175,56.978825,
2030,sc01,11-15 12:00:00+01:00,,,,,,,,,,,,,,42.608975,63.04655,
2030,sc01,11-15 13:00:00+01:00,,,,,,,,,,,,,,36.630425,64.866175,
2030,sc01,11-15 14:00:00+01:00,,,,,,,,,,,,,,29.925725,62.09035,
2030,sc01,11-15 15:00:00+01:00,,,,,,,,,,,,,,24.467875,52.0892,
2030,sc01,11-15 16:00:00+01:00,,,,,,,,,,,,,,21.806075,32.37155,
2030,sc01,11-15 17:00:00+01:00,,,,,,,,,,,,,,20.483225,6.81855,
2030,sc01,11-15 18:00:00+01:00,,,,,,,,,,,,,,23.734625,0.0426,
2030,sc01,11-15 19:00:00+01:00,,,,,,,,,,,,,,28.4963,0.01,
2030,sc01,11-15 20:00:00+01:00,,,,,,,,,,,,,,32.36715,0.010125,
2030,sc01,11-15 21:00:00+01:00,,,,,,,,,,,,,,36.9974,0.000001,
2030,sc01,11-15 22:00:00+01:00,,,,,,,,,,,,,,43.75345,0.000001,
2030,sc01,11-15 23:00:00+01:00,,,,,,,,,,,,,,45.897625,0.000001,
2030,sc01,11-16 00:00:00+01:00,,,,,,,,,,,,,,49.69325,0.01515,
2030,sc01,11-16 01:00:00+01:00,,,,,,,,,,,,,,54.0518,0.000001,
2030,sc01,11-16 02:00:00+01:00,,,,,,,,,,,,,,61.6413,0.0172,
2030,sc01,11-16 03:00:00+01:00,,,,,,,,,,,,,,65.7376,0.0118,
2030,sc01,11-16 04:00:00+01:00,,,,,,,,,,,,,,65.0789,0.010675,
2030,sc01,11-16 05:00:00+01:00,,,,,,,,,,,,,,68.01365,0.000001,
2030,sc01,11-16 06:00:00+01:00,,,,,,,,,,,,,,71.679975,0.01395,
2030,sc01,11-16 07:00:00+01:00,,,,,,,,,,,,,,73.92515,0.066375,
2030,sc01,11-16 08:00:00+01:00,,,,,,,,,,,,,,73.7604,6.47575,
2030,sc01,11-16 09:00:00+01:00,,,,,,,,,,,,,,68.880325,30.232375,
2030,sc01,11-16 10:00:00+01:00,,,,,,,,,,,,,,60.4375,49.2525,
2030,sc01,11-16 11:00:00+01:00,,,,,,,,,,,,,,53.744525,60.333375,
2030,sc01,11-16 12:00:00+01:00,,,,,,,,,,,,,,51.928025,66.4191,
2030,sc01,11-16 13:00:00+01:00,,,,,,,,,,,,,,50.9761,67.3738,
2030,sc01,11-16 14:00:00+01:00,,,,,,,,,,,,,,48.744875,63.423075,
2030,sc01,11-16 15:00:00+01:00,,,,,,,,,,,,,,48.1575,52.96495,
2030,sc01,11-16 16:00:00+01:00,,,,,,,,,,,,,,48.249025,31.9479,
2030,sc01,11-16 17:00:00+01:00,,,,,,,,,,,,,,50.9843,6.1458,
2030,sc01,11-16 18:00:00+01:00,,,,,,,,,,,,,,60.4605,0.0459,
2030,sc01,11-16 19:00:00+01:00,,,,,,,,,,,,,,65.614375,0.01295,
2030,sc01,11-16 20:00:00+01:00,,,,,,,,,,,,,,70.6759,0.011525,
2030,sc01,11-16 21:00:00+01:00,,,,,,,,,,,,,,74.173375,0.000001,
2030,sc01,11-16 22:00:00+01:00,,,,,,,,,,,,,,78.510925,0.000001,
2030,sc01,11-16 23:00:00+01:00,,,,,,,,,,,,,,85.22775,0.000001,
2030,sc01,11-17 00:00:00+01:00,,,,,,,,,,,,,,86.60565,0.015125,
2030,sc01,11-17 01:00:00+01:00,,,,,,,,,,,,,,88.999375,0.000001,
2030,sc01,11-17 02:00:00+01:00,,,,,,,,,,,,,,98.209075,0.016925,
2030,sc01,11-17 03:00:00+01:00,,,,,,,,,,,,,,101.774275,0.01185,
2030,sc01,11-17 04:00:00+01:00,,,,,,,,,,,,,,103.39995,0.010475,
2030,sc01,11-17 05:00:00+01:00,,,,,,,,,,,,,,109.842525,0.000001,
2030,sc01,11-17 06:00:00+01:00,,,,,,,,,,,,,,111.3901,0.013375,
2030,sc01,11-17 07:00:00+01:00,,,,,,,,,,,,,,106.108775,0.064525,
2030,sc01,11-17 08:00:00+01:00,,,,,,,,,,,,,,98.877475,6.413125,
2030,sc01,11-17 09:00:00+01:00,,,,,,,,,,,,,,88.315675,30.065775,
2030,sc01,11-17 10:00:00+01:00,,,,,,,,,,,,,,78.264625,48.763075,
2030,sc01,11-17 11:00:00+01:00,,,,,,,,,,,,,,72.45665,59.5386,
2030,sc01,11-17 12:00:00+01:00,,,,,,,,,,,,,,69.9667,65.1212,
2030,sc01,11-17 13:00:00+01:00,,,,,,,,,,,,,,71.513775,66.442,
2030,sc01,11-17 14:00:00+01:00,,,,,,,,,,,,,,69.948,63.014075,
2030,sc01,11-17 15:00:00+01:00,,,,,,,,,,,,,,66.8805,52.393975,
2030,sc01,11-17 16:00:00+01:00,,,,,,,,,,,,,,65.0883,31.72255,
2030,sc01,11-17 17:00:00+01:00,,,,,,,,,,,,,,67.4102,6.20515,
2030,sc01,11-17 18:00:00+01:00,,,,,,,,,,,,,,75.152275,0.045125,
2030,sc01,11-17 19:00:00+01:00,,,,,,,,,,,,,,78.9406,0.012075,
2030,sc01,11-17 20:00:00+01:00,,,,,,,,,,,,,,77.124275,0.010275,
2030,sc01,11-17 21:00:00+01:00,,,,,,,,,,,,,,76.295075,0.000001,
2030,sc01,11-17 22:00:00+01:00,,,,,,,,,,,,,,77.487175,0.000001,
2030,sc01,11-17 23:00:00+01:00,,,,,,,,,,,,,,75.840425,0.000001,
2030,sc01,11-18 00:00:00+01:00,,,,,,,,,,,,,,72.623625,0.01515,
2030,sc01,11-18 01:00:00+01:00,,,,,,,,,,,,,,70.043325,0.000001,
2030,sc01,11-18 02:00:00+01:00,,,,,,,,,,,,,,67.727975,0.01725,
2030,sc01,11-18 03:00:00+01:00,,,,,,,,,,,,,,67.520225,0.01105,
2030,sc01,11-18 04:00:00+01:00,,,,,,,,,,,,,,65.87455,0.01025,
2030,sc01,11-18 05:00:00+01:00,,,,,,,,,,,,,,65.22095,0.000001,
2030,sc01,11-18 06:00:00+01:00,,,,,,,,,,,,,,66.686125,0.0141,
2030,sc01,11-18 07:00:00+01:00,,,,,,,,,,,,,,64.795775,0.06245,
2030,sc01,11-18 08:00:00+01:00,,,,,,,,,,,,,,63.4252,6.097075,
2030,sc01,11-18 09:00:00+01:00,,,,,,,,,,,,,,53.025225,29.27755,
2030,sc01,11-18 10:00:00+01:00,,,,,,,,,,,,,,43.729275,48.131575,
2030,sc01,11-18 11:00:00+01:00,,,,,,,,,,,,,,36.0145,59.401375,
2030,sc01,11-18 12:00:00+01:00,,,,,,,,,,,,,,31.830525,65.146775,
2030,sc01,11-18 13:00:00+01:00,,,,,,,,,,,,,,29.776975,66.317,
2030,sc01,11-18 14:00:00+01:00,,,,,,,,,,,,,,32.5752,62.88375,
2030,sc01,11-18 15:00:00+01:00,,,,,,,,,,,,,,33.290525,53.06005,
2030,sc01,11-18 16:00:00+01:00,,,,,,,,,,,,,,31.05405,31.6624,
2030,sc01,11-18 17:00:00+01:00,,,,,,,,,,,,,,34.110625,5.989025,
2030,sc01,11-18 18:00:00+01:00,,,,,,,,,,,,,,39.9108,0.04105,
2030,sc01,11-18 19:00:00+01:00,,,,,,,,,,,,,,45.582075,0.01185,
2030,sc01,11-18 20:00:00+01:00,,,,,,,,,,,,,,51.740475,0.000001,
2030,sc01,11-18 21:00:00+01:00,,,,,,,,,,,,,,54.690225,0.000001,
2030,sc01,11-18 22:00:00+01:00,,,,,,,,,,,,,,56.691425,0.000001,
2030,sc01,11-18 23:00:00+01:00,,,,,,,,,,,,,,62.555475,0.000001,
2030,sc01,11-19 00:00:00+01:00,,,,,,,,,,,,,,63.84395,0.0146,
2030,sc01,11-19 01:00:00+01:00,,,,,,,,,,,,,,68.1977,0.000001,
2030,sc01,11-19 02:00:00+01:00,,,,,,,,,,,,,,71.128825,0.01705,
2030,sc01,11-19 03:00:00+01:00,,,,,,,,,,,,,,68.5558,0.011025,
2030,sc01,11-19 04:00:00+01:00,,,,,,,,,,,,,,69.322275,0.010325,
2030,sc01,11-19 05:00:00+01:00,,,,,,,,,,,,,,72.10515,0.000001,
2030,sc01,11-19 06:00:00+01:00,,,,,,,,,,,,,,70.249475,0.016975,
2030,sc01,11-19 07:00:00+01:00,,,,,,,,,,,,,,64.95165,0.065775,
2030,sc01,11-19 08:00:00+01:00,,,,,,,,,,,,,,60.46205,6.7495,
2030,sc01,11-19 09:00:00+01:00,,,,,,,,,,,,,,50.6984,33.005475,
2030,sc01,11-19 10:00:00+01:00,,,,,,,,,,,,,,39.34665,52.24025,
2030,sc01,11-19 11:00:00+01:00,,,,,,,,,,,,,,34.201475,61.955075,
2030,sc01,11-19 12:00:00+01:00,,,,,,,,,,,,,,34.986525,66.85865,
2030,sc01,11-19 13:00:00+01:00,,,,,,,,,,,,,,36.638575,67.523625,
2030,sc01,11-19 14:00:00+01:00,,,,,,,,,,,,,,35.348925,62.717925,
2030,sc01,11-19 15:00:00+01:00,,,,,,,,,,,,,,37.55475,51.51155,
2030,sc01,11-19 16:00:00+01:00,,,,,,,,,,,,,,40.453175,31.212775,
2030,sc01,11-19 17:00:00+01:00,,,,,,,,,,,,,,51.2293,6.072825,
2030,sc01,11-19 18:00:00+01:00,,,,,,,,,,,,,,69.731525,0.041425,
2030,sc01,11-19 19:00:00+01:00,,,,,,,,,,,,,,82.462775,0.011775,
2030,sc01,11-19 20:00:00+01:00,,,,,,,,,,,,,,90.5957,0.010025,
2030,sc01,11-19 21:00:00+01:00,,,,,,,,,,,,,,87.801625,0.000001,
2030,sc01,11-19 22:00:00+01:00,,,,,,,,,,,,,,83.82255,0.000001,
2030,sc01,11-19 23:00:00+01:00,,,,,,,,,,,,,,80.827425,0.000001,
2030,sc01,11-20 00:00:00+01:00,,,,,,,,,,,,,,80.254925,0.014,
2030,sc01,11-20 01:00:00+01:00,,,,,,,,,,,,,,81.9709,0.01585,
2030,sc01,11-20 02:00:00+01:00,,,,,,,,,,,,,,94.1238,0.01005,
2030,sc01,11-20 03:00:00+01:00,,,,,,,,,,,,,,103.38865,0.000001,
2030,sc01,11-20 04:00:00+01:00,,,,,,,,,,,,,,110.634425,0.000001,
2030,sc01,11-20 05:00:00+01:00,,,,,,,,,,,,,,117.6671,0.000001,
2030,sc01,11-20 06:00:00+01:00,,,,,,,,,,,,,,121.970525,0.014525,
2030,sc01,11-20 07:00:00+01:00,,,,,,,,,,,,,,127.3096,0.054225,
2030,sc01,11-20 08:00:00+01:00,,,,,,,,,,,,,,136.01405,5.80275,
2030,sc01,11-20 09:00:00+01:00,,,,,,,,,,,,,,135.7301,29.6301,
2030,sc01,11-20 10:00:00+01:00,,,,,,,,,,,,,,127.085975,48.678875,
2030,sc01,11-20 11:00:00+01:00,,,,,,,,,,,,,,128.293275,59.3633,
2030,sc01,11-20 12:00:00+01:00,,,,,,,,,,,,,,142.5635,64.091675,
2030,sc01,11-20 13:00:00+01:00,,,,,,,,,,,,,,163.89655,63.832825,
2030,sc01,11-20 14:00:00+01:00,,,,,,,,,,,,,,189.534075,59.0423,
2030,sc01,11-20 15:00:00+01:00,,,,,,,,,,,,,,213.338125,47.1653,
2030,sc01,11-20 16:00:00+01:00,,,,,,,,,,,,,,222.261025,25.9046,
2030,sc01,11-20 17:00:00+01:00,,,,,,,,,,,,,,235.22955,4.72,
2030,sc01,11-20 18:00:00+01:00,,,,,,,,,,,,,,265.91195,0.034675,
2030,sc01,11-20 19:00:00+01:00,,,,,,,,,,,,,,298.27805,0.000001,
2030,sc01,11-20 20:00:00+01:00,,,,,,,,,,,,,,325.56465,0.000001,
2030,sc01,11-20 21:00:00+01:00,,,,,,,,,,,,,,334.6461,0.000001,
2030,sc01,11-20 22:00:00+01:00,,,,,,,,,,,,,,347.0802,0.000001,
2030,sc01,11-20 23:00:00+01:00,,,,,,,,,,,,,,360.181025,0.000001,
2030,sc01,11-21 00:00:00+01:00,,,,,,,,,,,,,,368.637875,0.000001,
2030,sc01,11-21 01:00:00+01:00,,,,,,,,,,,,,,380.3145,0.0145,
2030,sc01,11-21 02:00:00+01:00,,,,,,,,,,,,,,373.563125,0.01935,
2030,sc01,11-21 03:00:00+01:00,,,,,,,,,,,,,,374.285325,0.000001,
2030,sc01,11-21 04:00:00+01:00,,,,,,,,,,,,,,377.036775,0.000001,
2030,sc01,11-21 05:00:00+01:00,,,,,,,,,,,,,,373.7002,0.000001,
2030,sc01,11-21 06:00:00+01:00,,,,,,,,,,,,,,376.6109,0.000001,
2030,sc01,11-21 07:00:00+01:00,,,,,,,,,,,,,,376.351775,0.11775,
2030,sc01,11-21 08:00:00+01:00,,,,,,,,,,,,,,382.947575,2.089375,
2030,sc01,11-21 09:00:00+01:00,,,,,,,,,,,,,,369.7684,14.9473,
2030,sc01,11-21 10:00:00+01:00,,,,,,,,,,,,,,365.8799,30.53785,
2030,sc01,11-21 11:00:00+01:00,,,,,,,,,,,,,,392.182925,41.628425,
2030,sc01,11-21 12:00:00+01:00,,,,,,,,,,,,,,392.55325,47.71985,
2030,sc01,11-21 13:00:00+01:00,,,,,,,,,,,,,,395.20065,49.182825,
2030,sc01,11-21 14:00:00+01:00,,,,,,,,,,,,,,395.563825,46.8277,
2030,sc01,11-21 15:00:00+01:00,,,,,,,,,,,,,,390.707625,40.47285,
2030,sc01,11-21 16:00:00+01:00,,,,,,,,,,,,,,379.050025,23.3691,
2030,sc01,11-21 17:00:00+01:00,,,,,,,,,,,,,,363.697,4.62605,
2030,sc01,11-21 18:00:00+01:00,,,,,,,,,,,,,,337.6829,0.025075,
2030,sc01,11-21 19:00:00+01:00,,,,,,,,,,,,,,318.626475,0.000001,
2030,sc01,11-21 20:00:00+01:00,,,,,,,,,,,,,,291.234625,0.01205,
2030,sc01,11-21 21:00:00+01:00,,,,,,,,,,,,,,273.9009,0.000001,
2030,sc01,11-21 22:00:00+01:00,,,,,,,,,,,,,,255.17155,0.000001,
2030,sc01,11-21 23:00:00+01:00,,,,,,,,,,,,,,252.44015,0.000001,
2030,sc01,11-22 00:00:00+01:00,,,,,,,,,,,,,,255.824,0.000001,
2030,sc01,11-22 01:00:00+01:00,,,,,,,,,,,,,,257.276325,0.017675,
2030,sc01,11-22 02:00:00+01:00,,,,,,,,,,,,,,243.250025,0.018075,
2030,sc01,11-22 03:00:00+01:00,,,,,,,,,,,,,,238.397025,0.000001,
2030,sc01,11-22 04:00:00+01:00,,,,,,,,,,,,,,238.955775,0.016425,
2030,sc01,11-22 05:00:00+01:00,,,,,,,,,,,,,,234.136875,0.000001,
2030,sc01,11-22 06:00:00+01:00,,,,,,,,,,,,,,223.494425,0.011275,
2030,sc01,11-22 07:00:00+01:00,,,,,,,,,,,,,,222.684125,0.060075,
2030,sc01,11-22 08:00:00+01:00,,,,,,,,,,,,,,210.040125,4.858125,
2030,sc01,11-22 09:00:00+01:00,,,,,,,,,,,,,,186.024875,28.64025,
2030,sc01,11-22 10:00:00+01:00,,,,,,,,,,,,,,170.333325,48.320025,
2030,sc01,11-22 11:00:00+01:00,,,,,,,,,,,,,,169.994275,55.669825,
2030,sc01,11-22 12:00:00+01:00,,,,,,,,,,,,,,179.793025,59.4436,
2030,sc01,11-22 13:00:00+01:00,,,,,,,,,,,,,,181.49385,57.756825,
2030,sc01,11-22 14:00:00+01:00,,,,,,,,,,,,,,201.446475,52.412975,
2030,sc01,11-22 15:00:00+01:00,,,,,,,,,,,,,,202.096725,41.5614,
2030,sc01,11-22 16:00:00+01:00,,,,,,,,,,,,,,189.577175,22.457325,
2030,sc01,11-22 17:00:00+01:00,,,,,,,,,,,,,,170.624725,3.6022,
2030,sc01,11-22 18:00:00+01:00,,,,,,,,,,,,,,155.9766,0.022925,
2030,sc01,11-22 19:00:00+01:00,,,,,,,,,,,,,,154.7921,0.000001,
2030,sc01,11-22 20:00:00+01:00,,,,,,,,,,,,,,152.220575,0.0124,
2030,sc01,11-22 21:00:00+01:00,,,,,,,,,,,,,,158.993325,0.000001,
2030,sc01,11-22 22:00:00+01:00,,,,,,,,,,,,,,160.7624,0.000001,
2030,sc01,11-22 23:00:00+01:00,,,,,,,,,,,,,,160.827,0.000001,
2030,sc01,11-23 00:00:00+01:00,,,,,,,,,,,,,,161.5499,0.000001,
2030,sc01,11-23 01:00:00+01:00,,,,,,,,,,,,,,166.4418,0.01915,
2030,sc01,11-23 02:00:00+01:00,,,,,,,,,,,,,,173.951075,0.01305,
2030,sc01,11-23 03:00:00+01:00,,,,,,,,,,,,,,177.17915,0.000001,
2030,sc01,11-23 04:00:00+01:00,,,,,,,,,,,,,,179.521675,0.012425,
2030,sc01,11-23 05:00:00+01:00,,,,,,,,,,,,,,176.0156,0.0102,
2030,sc01,11-23 06:00:00+01:00,,,,,,,,,,,,,,170.88355,0.0134,
2030,sc01,11-23 07:00:00+01:00,,,,,,,,,,,,,,159.00495,0.0656,
2030,sc01,11-23 08:00:00+01:00,,,,,,,,,,,,,,155.684925,6.03515,
2030,sc01,11-23 09:00:00+01:00,,,,,,,,,,,,,,135.2247,35.5833,
2030,sc01,11-23 10:00:00+01:00,,,,,,,,,,,,,,124.793675,59.31695,
2030,sc01,11-23 11:00:00+01:00,,,,,,,,,,,,,,123.2563,72.39885,
2030,sc01,11-23 12:00:00+01:00,,,,,,,,,,,,,,126.593725,76.964325,
2030,sc01,11-23 13:00:00+01:00,,,,,,,,,,,,,,120.487625,73.42515,
2030,sc01,11-23 14:00:00+01:00,,,,,,,,,,,,,,117.9524,64.50515,
2030,sc01,11-23 15:00:00+01:00,,,,,,,,,,,,,,121.69865,52.268275,
2030,sc01,11-23 16:00:00+01:00,,,,,,,,,,,,,,115.75095,31.6123,
2030,sc01,11-23 17:00:00+01:00,,,,,,,,,,,,,,102.957875,6.206,
2030,sc01,11-23 18:00:00+01:00,,,,,,,,,,,,,,96.464075,0.02845,
2030,sc01,11-23 19:00:00+01:00,,,,,,,,,,,,,,100.67715,0.000001,
2030,sc01,11-23 20:00:00+01:00,,,,,,,,,,,,,,102.8113,0.000001,
2030,sc01,11-23 21:00:00+01:00,,,,,,,,,,,,,,107.1816,0.000001,
2030,sc01,11-23 22:00:00+01:00,,,,,,,,,,,,,,112.09385,0.0102,
2030,sc01,11-23 23:00:00+01:00,,,,,,,,,,,,,,119.653225,0.000001,
2030,sc01,11-24 00:00:00+01:00,,,,,,,,,,,,,,115.67125,0.000001,
2030,sc01,11-24 01:00:00+01:00,,,,,,,,,,,,,,119.746925,0.0192,
2030,sc01,11-24 02:00:00+01:00,,,,,,,,,,,,,,120.625875,0.02515,
2030,sc01,11-24 03:00:00+01:00,,,,,,,,,,,,,,122.56575,0.010225,
2030,sc01,11-24 04:00:00+01:00,,,,,,,,,,,,,,125.9975,0.0246,
2030,sc01,11-24 05:00:00+01:00,,,,,,,,,,,,,,126.313875,0.013875,
2030,sc01,11-24 06:00:00+01:00,,,,,,,,,,,,,,125.61705,0.01815,
2030,sc01,11-24 07:00:00+01:00,,,,,,,,,,,,,,125.329075,0.06165,
2030,sc01,11-24 08:00:00+01:00,,,,,,,,,,,,,,124.6702,5.62715,
2030,sc01,11-24 09:00:00+01:00,,,,,,,,,,,,,,121.92265,32.20985,
2030,sc01,11-24 10:00:00+01:00,,,,,,,,,,,,,,120.145375,55.46145,
2030,sc01,11-24 11:00:00+01:00,,,,,,,,,,,,,,124.5962,65.511825,
2030,sc01,11-24 12:00:00+01:00,,,,,,,,,,,,,,131.8082,68.99465,
2030,sc01,11-24 13:00:00+01:00,,,,,,,,,,,,,,135.677025,66.42795,
2030,sc01,11-24 14:00:00+01:00,,,,,,,,,,,,,,141.11185,56.422475,
2030,sc01,11-24 15:00:00+01:00,,,,,,,,,,,,,,149.730875,42.880475,
2030,sc01,11-24 16:00:00+01:00,,,,,,,,,,,,,,149.953675,23.017775,
2030,sc01,11-24 17:00:00+01:00,,,,,,,,,,,,,,144.27395,4.1355,
2030,sc01,11-24 18:00:00+01:00,,,,,,,,,,,,,,153.419575,0.024725,
2030,sc01,11-24 19:00:00+01:00,,,,,,,,,,,,,,167.666,0.000001,
2030,sc01,11-24 20:00:00+01:00,,,,,,,,,,,,,,175.344325,0.014825,
2030,sc01,11-24 21:00:00+01:00,,,,,,,,,,,,,,173.968375,0.000001,
2030,sc01,11-24 22:00:00+01:00,,,,,,,,,,,,,,180.889775,0.015925,
2030,sc01,11-24 23:00:00+01:00,,,,,,,,,,,,,,183.5064,0.000001,
2030,sc01,11-25 00:00:00+01:00,,,,,,,,,,,,,,194.389975,0.000001,
2030,sc01,11-25 01:00:00+01:00,,,,,,,,,,,,,,212.442675,0.0164,
2030,sc01,11-25 02:00:00+01:00,,,,,,,,,,,,,,236.936425,0.01935,
2030,sc01,11-25 03:00:00+01:00,,,,,,,,,,,,,,252.265375,0.000001,
2030,sc01,11-25 04:00:00+01:00,,,,,,,,,,,,,,274.1719,0.0164,
2030,sc01,11-25 05:00:00+01:00,,,,,,,,,,,,,,281.824925,0.000001,
2030,sc01,11-25 06:00:00+01:00,,,,,,,,,,,,,,287.643075,0.000001,
2030,sc01,11-25 07:00:00+01:00,,,,,,,,,,,,,,276.742,0.0407,
2030,sc01,11-25 08:00:00+01:00,,,,,,,,,,,,,,276.02955,2.2165,
2030,sc01,11-25 09:00:00+01:00,,,,,,,,,,,,,,276.451475,20.372875,
2030,sc01,11-25 10:00:00+01:00,,,,,,,,,,,,,,280.249775,42.9439,
2030,sc01,11-25 11:00:00+01:00,,,,,,,,,,,,,,283.10835,56.93415,
2030,sc01,11-25 12:00:00+01:00,,,,,,,,,,,,,,301.6393,64.172825,
2030,sc01,11-25 13:00:00+01:00,,,,,,,,,,,,,,325.7014,63.534425,
2030,sc01,11-25 14:00:00+01:00,,,,,,,,,,,,,,339.604225,56.045275,
2030,sc01,11-25 15:00:00+01:00,,,,,,,,,,,,,,341.212175,41.96265,
2030,sc01,11-25 16:00:00+01:00,,,,,,,,,,,,,,332.491425,20.955925,
2030,sc01,11-25 17:00:00+01:00,,,,,,,,,,,,,,320.3289,3.524075,
2030,sc01,11-25 18:00:00+01:00,,,,,,,,,,,,,,317.158675,0.023925,
2030,sc01,11-25 19:00:00+01:00,,,,,,,,,,,,,,323.07515,0.000001,
2030,sc01,11-25 20:00:00+01:00,,,,,,,,,,,,,,327.543975,0.01075,
2030,sc01,11-25 21:00:00+01:00,,,,,,,,,,,,,,319.554875,0.000001,
2030,sc01,11-25 22:00:00+01:00,,,,,,,,,,,,,,310.88305,0.000001,
2030,sc01,11-25 23:00:00+01:00,,,,,,,,,,,,,,297.471325,0.000001,
2030,sc01,11-26 00:00:00+01:00,,,,,,,,,,,,,,291.49315,0.000001,
2030,sc01,11-26 01:00:00+01:00,,,,,,,,,,,,,,293.59755,0.0173,
2030,sc01,11-26 02:00:00+01:00,,,,,,,,,,,,,,294.867325,0.018825,
2030,sc01,11-26 03:00:00+01:00,,,,,,,,,,,,,,292.216375,0.000001,
2030,sc01,11-26 04:00:00+01:00,,,,,,,,,,,,,,282.8646,0.0173,
2030,sc01,11-26 05:00:00+01:00,,,,,,,,,,,,,,281.1073,0.000001,
2030,sc01,11-26 06:00:00+01:00,,,,,,,,,,,,,,278.688125,0.0122,
2030,sc01,11-26 07:00:00+01:00,,,,,,,,,,,,,,275.285575,0.05825,
2030,sc01,11-26 08:00:00+01:00,,,,,,,,,,,,,,274.18605,4.04845,
2030,sc01,11-26 09:00:00+01:00,,,,,,,,,,,,,,269.194625,28.80335,
2030,sc01,11-26 10:00:00+01:00,,,,,,,,,,,,,,275.62355,53.53105,
2030,sc01,11-26 11:00:00+01:00,,,,,,,,,,,,,,277.21665,65.461425,
2030,sc01,11-26 12:00:00+01:00,,,,,,,,,,,,,,268.58935,70.9072,
2030,sc01,11-26 13:00:00+01:00,,,,,,,,,,,,,,265.147475,71.08875,
2030,sc01,11-26 14:00:00+01:00,,,,,,,,,,,,,,269.132625,65.22435,
2030,sc01,11-26 15:00:00+01:00,,,,,,,,,,,,,,283.822225,51.816575,
2030,sc01,11-26 16:00:00+01:00,,,,,,,,,,,,,,290.353475,29.0966,
2030,sc01,11-26 17:00:00+01:00,,,,,,,,,,,,,,289.67895,5.4517,
2030,sc01,11-26 18:00:00+01:00,,,,,,,,,,,,,,296.62975,0.02535,
2030,sc01,11-26 19:00:00+01:00,,,,,,,,,,,,,,294.688775,0.000001,
2030,sc01,11-26 20:00:00+01:00,,,,,,,,,,,,,,293.313125,0.01315,
2030,sc01,11-26 21:00:00+01:00,,,,,,,,,,,,,,291.769525,0.000001,
2030,sc01,11-26 22:00:00+01:00,,,,,,,,,,,,,,289.551475,0.01005,
2030,sc01,11-26 23:00:00+01:00,,,,,,,,,,,,,,282.059325,0.000001,
2030,sc01,11-27 00:00:00+01:00,,,,,,,,,,,,,,276.5378,0.000001,
