,,,Area1
2030,sc01,01-20 13:00:00+01:00,15.29589021
2030,sc01,01-20 14:00:00+01:00,15.21120791
2030,sc01,01-20 15:00:00+01:00,15.62457485
2030,sc01,01-20 16:00:00+01:00,16.3249008
2030,sc01,01-20 17:00:00+01:00,16.81144942
2030,sc01,01-20 18:00:00+01:00,16.45675278
2030,sc01,01-20 19:00:00+01:00,15.89255931
2030,sc01,01-20 20:00:00+01:00,15.35818281
2030,sc01,01-20 21:00:00+01:00,14.82397906
2030,sc01,01-20 22:00:00+01:00,14.17763917
2030,sc01,01-20 23:00:00+01:00,13.47880039
2030,sc01,01-21 00:00:00+01:00,13.076074
2030,sc01,01-21 01:00:00+01:00,12.67569155
2030,sc01,01-21 02:00:00+01:00,12.35500603
2030,sc01,01-21 03:00:00+01:00,12.1467644
2030,sc01,01-21 04:00:00+01:00,12.05361506
2030,sc01,01-21 05:00:00+01:00,12.25066614
2030,sc01,01-21 06:00:00+01:00,12.62491216
2030,sc01,01-21 07:00:00+01:00,13.17275067
2030,sc01,01-21 08:00:00+01:00,13.8538168
2030,sc01,01-21 09:00:00+01:00,14.47204696
2030,sc01,01-21 10:00:00+01:00,14.73499573
2030,sc01,01-21 11:00:00+01:00,14.73184765
2030,sc01,01-21 12:00:00+01:00,14.46313748
2030,sc01,01-21 13:00:00+01:00,14.28370483
2030,sc01,01-21 14:00:00+01:00,14.27274824
2030,sc01,01-21 15:00:00+01:00,14.7811445
2030,sc01,01-21 16:00:00+01:00,15.71720596
2030,sc01,01-21 17:00:00+01:00,16.38550436
2030,sc01,01-21 18:00:00+01:00,16.35398941
2030,sc01,01-21 19:00:00+01:00,16.0480479
2030,sc01,01-21 20:00:00+01:00,15.65945531
2030,sc01,01-21 21:00:00+01:00,15.12439777
2030,sc01,01-21 22:00:00+01:00,14.40083594
2030,sc01,01-21 23:00:00+01:00,13.70749515
2030,sc01,01-22 00:00:00+01:00,13.38972606
2030,sc01,01-22 01:00:00+01:00,13.15931182
2030,sc01,01-22 02:00:00+01:00,13.03227877
2030,sc01,01-22 03:00:00+01:00,13.25757791
2030,sc01,01-22 04:00:00+01:00,14.1999286
2030,sc01,01-22 05:00:00+01:00,15.81350901
2030,sc01,01-22 06:00:00+01:00,17.37482782
2030,sc01,01-22 07:00:00+01:00,18.33787288
2030,sc01,01-22 08:00:00+01:00,18.73197967
2030,sc01,01-22 09:00:00+01:00,18.9295513
2030,sc01,01-22 10:00:00+01:00,18.88373048
2030,sc01,01-22 11:00:00+01:00,18.74200404
2030,sc01,01-22 12:00:00+01:00,18.64665141
