Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-15T13:00:00+01:00,25.026195480000005,50.04351331965696,16.079705582,129.62995241809998,58.75522938038005,209.17626800600002,1.804793884599892,118.06931628385797,0.07799360061999971,120.78236109480015,74.60476999889043,174.04965721317808,10.44338232249,35.01906802028999,136.00328659746896
sc2025,y2025,2025-01-15T15:00:00+01:00,25.026195480000005,67.99430935802698,16.079705582,129.11484594610002,76.02023066594573,201.645268006,4.418630353099889,118.86802135614042,0.2574253837419995,120.86066611580002,76.66960331144,110.63582904485197,7.018955809575008,33.73286423682399,144.41864730342994
sc2025,y2025,2025-01-15T17:00:00+01:00,25.026195480000005,75.56696917405826,16.32275747175998,128.29143781410002,77.80115189772144,205.46119547999973,7.613359983999997,117.66188627174297,1.0896581810199995,119.92226279580001,67.60399662144,129.45972230507,0.52000000706,29.002113778596996,151.57478126007027
sc2025,y2025,2025-01-15T19:00:00+01:00,25.026195480000005,29.35157478084806,17.105705582,129.62995241809998,29.16290100302019,201.2190241209998,0.4023209049998945,113.72605168140001,1.2304126812399996,119.85483522780054,72.60939662296,285.4091090545999,0.480000007952,30.540645275868993,138.34825634750996
sc2025,y2025,2025-01-15T21:00:00+01:00,25.026195480000005,26.304401525399992,12.994337294101872,102.97853816704495,22.45597154325576,205.2995947174996,0.0,106.39114756941798,1.1364898555199998,116.6502627958,74.68087338996003,276.8807234078997,0.480000007952,27.807354817227996,126.64271929199795
sc2025,y2025,2025-01-15T23:00:00+01:00,25.026195480000005,17.17787948012007,5.157413694799883,106.44755009910998,8.114279147146988,202.07994742849104,0.0,89.56635709799005,0.19404387385999966,116.6502627958,68.65963713008813,269.38186977639975,0.4600000084,26.840473843180014,117.04094397883391
sc2025,y2025,2025-01-16T01:00:00+01:00,22.366175522,14.154818599417975,0.0,74.67664455327,18.564188952000155,198.77836732108003,0.0,82.08911734600001,0.0,112.06726222538961,58.87714083350037,263.6725232186597,0.0,26.433479080792093,101.33244196560504
sc2025,y2025,2025-01-16T03:00:00+01:00,25.026195480000005,12.244313567188978,0.0,99.57708036947007,8.887643382320075,191.27577732600022,0.0,82.67231734600001,0.0,81.91009505534001,52.506420296019996,280.70267856026,0.0,21.84547345179999,92.74727202099078
sc2025,y2025,2025-01-16T05:00:00+01:00,25.026195480000005,11.403097411799976,0.09031335279989783,94.53826173010998,0.3916371049999773,205.58261610460002,0.0,88.16162601464,0.0,101.69925330329967,65.50603134448022,282.6500500700004,0.4600000084,17.95358963290006,96.71970904537979
sc2025,y2025,2025-01-16T07:00:00+01:00,25.026195480000005,59.22859761296267,16.079705582,129.62995241809998,83.28205531722797,201.645268006,0.04365059479988709,159.30270913980044,0.09100909642999966,120.86066611580002,75.96696727344002,23.48735948192099,3.1800620922440093,37.914218917041,99.92561941788294
sc2025,y2025,2025-01-16T09:00:00+01:00,25.026195480000005,56.32056161510971,16.079705582,127.6199524181,96.99950367634898,201.645268006,3.8785829197998947,164.50278035524042,0.21191244106999974,120.86066611580002,74.64160331144,106.66645236953597,10.338008933340001,30.1080755759,103.15840223491497
