Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-04T17:00:00+01:00,0.0,0.0,5.747427928481095e-07,2.8643120863230776e-07,8.493954754591681e-08,0.0,1.9112719684775654e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T19:00:00+01:00,0.0,0.0,4.769992378328486e-07,5.70639124277191e-07,8.493954754591672e-08,0.0,4.4485063720460365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T21:00:00+01:00,0.0,0.0,6.772940495330001e-07,3.516959550901908e-07,8.493954754591679e-08,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-04T23:00:00+01:00,0.0,0.0,6.84581205849849e-07,3.516959550901908e-07,8.493954754591679e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T01:00:00+01:00,0.0,0.0,5.951170370048484e-07,5.362268520701911e-07,8.493954754591679e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T03:00:00+01:00,0.0,0.0,5.705879408303333e-07,6.192784153197062e-07,8.493954754591679e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T05:00:00+01:00,0.0,0.0,7.131419171460001e-07,5.081637070471911e-07,8.493954754591673e-08,0.0,2.2785032637308965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T07:00:00+01:00,0.0,0.0,5.52840190113485e-07,6.11388858959706e-07,8.493954754591672e-08,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T09:00:00+01:00,0.0,0.0,5.750151170440496e-07,4.653233842709897e-07,8.493954754591677e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T11:00:00+01:00,0.0,0.0,6.301839741365747e-07,3.8338328361161664e-07,8.493954754591677e-08,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T13:00:00+01:00,0.0,0.0,4.597851904340001e-07,5.81976296719191e-07,8.493954754591677e-08,0.0,2.278503263730896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T15:00:00+01:00,0.0,0.0,4.456333177186988e-07,6.067577533613408e-07,8.493954754591677e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T17:00:00+01:00,0.0,0.0,7.203964755798488e-07,3.516959550901908e-07,8.493954754591677e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T19:00:00+01:00,0.0,0.0,6.943090698480003e-07,3.516959550901908e-07,8.493954754591684e-08,0.0,2.2785032637308965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T21:00:00+01:00,0.0,0.0,6.848900755030005e-07,3.516959550901908e-07,8.493954754591677e-08,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-05T23:00:00+01:00,0.0,0.0,7.169499087680002e-07,3.516959550901908e-07,8.493954754591673e-08,0.0,2.2785032637308965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T01:00:00+01:00,0.0,0.0,5.855271305068486e-07,5.39020761808191e-07,8.493954754591673e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T03:00:00+01:00,0.0,0.0,5.722238619803336e-07,6.196055995497061e-07,8.493954754591679e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T05:00:00+01:00,0.0,0.0,6.634075882843411e-07,3.708647599068653e-07,6.597246411333342e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
