Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-12-16T23:00:00+01:00,-0.19457600666519514,0.007938341166234597,-0.1656742499999999,0.11205379499730683,-0.08125378066486633,-0.21109942276950933,0.12181524076573336,-0.05390754434993528,-0.07160747912195764,-0.05337419707173097,0.0
sc2015,y2030,2030-12-17T01:00:00+01:00,-0.10484674359194912,0.04463891720700386,-0.12900271132090513,0.0589793914637784,-0.00525193647149047,-0.12015504781699304,0.1500252386603358,-0.026236466355419985,-0.02967791853671775,0.009943845173371546,0.0
sc2015,y2030,2030-12-17T03:00:00+01:00,-0.10442812052952566,0.12721185876761165,-0.09183783670493595,0.007430369269238346,-0.055822786193721274,-0.10408031970470333,0.1254370452106972,-0.01699095505471404,-0.07033199196243456,0.04411480173345028,0.0
sc2015,y2030,2030-12-17T05:00:00+01:00,-0.10336444862832295,0.11079568175915622,-0.09512318091424476,0.008616581935175782,-0.05313312194858999,-0.10375674409735769,0.12760809879323243,-0.018202591323590367,-0.06808541620409225,0.04125218761366001,0.0
sc2015,y2030,2030-12-17T07:00:00+01:00,-0.20069971264214104,0.09119363649737178,-0.12667505629622644,-0.051916588105263894,-0.13872992405890128,-0.20166074612231943,0.0877285854926273,-0.06768051756173032,-0.15021364479288213,-0.02793314177555062,0.0
sc2015,y2030,2030-12-17T09:00:00+01:00,-0.10324995049026175,0.05864976566087199,-0.1656742499999999,0.23682927598720882,0.02571372822467355,-0.12987933229711635,0.07978579836810673,-0.0054805323651485605,0.03218435349161686,0.0066690803886226835,0.0
sc2015,y2030,2030-12-17T11:00:00+01:00,-0.011299828739834705,0.06803888799595548,-0.16535877574829083,0.1384827808471325,0.030771731179631834,-0.03353404905834134,0.07348711637290672,0.0012719890877543882,0.015396524706114523,0.053971715097787865,0.0
sc2015,y2030,2030-12-17T13:00:00+01:00,0.06435026311428471,0.05504608030166569,-0.1656742499999999,0.12683741013935346,0.07228385369157841,0.04045080436840531,0.11134309209475268,0.0181962746406914,0.04422044953625992,0.08966703625903083,0.0
sc2015,y2030,2030-12-17T15:00:00+01:00,0.0693302900819277,0.021118749935597148,-0.1656742499999999,0.13190437535605604,0.11889448161680627,0.03814781733675243,0.10271588253692343,0.018157181079385243,0.07440366016063771,0.08020007900959936,0.0
sc2015,y2030,2030-12-17T17:00:00+01:00,-0.10797566607329312,0.0209447272979284,-0.1656742499999999,0.1478154524917754,0.004819458852569847,-0.1329398948932241,0.07385638559433416,-0.025251439178465063,-0.00404368979883718,-0.010967179772484181,0.0
